#NO_PRODUCTS, NO_STORES
22.92,0.0,23.44,23.79,21.11,0.0,0.0,17.88,0.0,23.09,0.0,0.0,0.0,21.19,0.0,20.21,24.46,21.94,22.57,17.63,21.44,21.4,0.0,25.34,23.14,22.22,20.99,24.38,22.72,23.37,23.77,23.9,19.97,0.0,21.13,20.84,24.59,0.0,0.0,25.64,19.03,20.89,0.0,0.0,0.0,0.0,0.0,0.0,24.28,24.82,
0.0,25.17,22.74,0.0,0.0,23.19,0.0,22.14,22.5,23.15,22.71,0.0,0.0,26.76,0.0,0.0,21.31,0.0,0.0,0.0,0.0,25.75,0.0,20.79,24.78,0.0,0.0,21.73,0.0,21.1,0.0,21.07,0.0,24.81,0.0,0.0,21.8,0.0,0.0,0.0,0.0,0.0,18.73,0.0,0.0,0.0,23.1,22.33,0.0,28.27,
0.0,25.06,0.0,23.76,23.97,26.55,25.35,21.27,22.55,20.78,25.24,23.76,0.0,23.34,0.0,0.0,18.41,26.91,23.72,0.0,0.0,0.0,22.17,25.82,0.0,0.0,0.0,0.0,24.69,18.38,0.0,0.0,23.33,0.0,0.0,20.49,21.95,0.0,25.03,0.0,0.0,21.37,0.0,22.11,0.0,0.0,20.81,23.76,22.21,25.27,
20.24,0.0,20.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,0.0,23.0,0.0,20.2,0.0,21.4,0.0,22.22,0.0,0.0,23.45,0.0,0.0,0.0,24.14,0.0,0.0,22.0,23.58,0.0,22.45,0.0,0.0,22.52,0.0,22.58,0.0,0.0,0.0,23.47,21.52,0.0,0.0,22.31,20.33,23.42,21.71,
0.0,0.0,0.0,0.0,0.0,21.93,23.13,20.36,23.15,0.0,23.49,0.0,0.0,22.88,0.0,0.0,0.0,23.72,0.0,0.0,0.0,21.6,0.0,0.0,22.39,25.18,0.0,16.97,0.0,20.88,0.0,20.44,21.46,0.0,0.0,0.0,0.0,23.71,25.32,0.0,21.86,0.0,22.47,28.39,0.0,0.0,21.11,18.41,0.0,27.2,
0.0,0.0,23.06,0.0,25.4,18.34,0.0,21.46,24.61,0.0,19.98,18.63,0.0,23.75,18.41,19.11,24.42,21.67,18.37,21.38,22.88,21.26,0.0,21.74,0.0,0.0,21.27,21.84,22.26,23.04,0.0,0.0,0.0,21.56,23.91,25.43,0.0,20.63,22.66,0.0,0.0,0.0,23.36,0.0,0.0,21.77,22.51,0.0,0.0,0.0,
17.49,25.77,24.32,24.2,0.0,22.47,0.0,20.62,19.81,0.0,19.23,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.13,23.62,0.0,20.77,25.61,0.0,0.0,24.3,20.6,0.0,22.31,22.95,0.0,23.45,22.48,0.0,0.0,0.0,0.0,18.16,24.4,0.0,0.0,0.0,22.34,20.32,19.65,0.0,0.0,0.0,0.0,
21.31,0.0,22.43,0.0,22.12,21.58,0.0,0.0,18.67,0.0,20.39,0.0,0.0,0.0,22.06,0.0,0.0,20.1,26.03,25.78,0.0,24.01,22.74,0.0,24.01,0.0,21.0,23.12,0.0,0.0,22.73,0.0,19.39,0.0,17.24,21.06,0.0,0.0,22.98,24.52,0.0,18.73,27.01,21.34,0.0,0.0,0.0,23.02,27.38,23.04,
0.0,0.0,0.0,0.0,22.73,0.0,0.0,21.94,23.3,21.53,0.0,23.05,0.0,0.0,0.0,0.0,0.0,20.61,0.0,20.78,0.0,19.96,25.68,21.22,24.63,20.73,0.0,0.0,0.0,21.64,21.45,26.54,0.0,0.0,25.88,20.49,23.66,20.5,22.57,19.85,0.0,0.0,0.0,0.0,20.55,23.02,0.0,0.0,0.0,0.0,
0.0,0.0,21.46,0.0,0.0,21.33,0.0,23.63,0.0,23.46,0.0,27.99,20.41,23.93,0.0,0.0,0.0,0.0,0.0,24.31,22.65,0.0,20.68,26.14,0.0,0.0,0.0,23.1,0.0,21.63,20.58,0.0,25.02,0.0,24.18,20.33,0.0,0.0,22.09,20.83,0.0,0.0,24.66,23.58,22.36,0.0,0.0,0.0,0.0,0.0,
0.0,23.07,24.63,0.0,23.2,24.19,23.96,21.7,0.0,0.0,25.08,0.0,21.28,0.0,0.0,22.54,19.52,0.0,0.0,0.0,0.0,21.45,0.0,25.51,22.06,17.41,24.94,0.0,0.0,0.0,24.68,25.55,0.0,0.0,22.69,17.46,0.0,22.16,20.17,0.0,0.0,19.68,0.0,21.87,0.0,0.0,0.0,0.0,21.97,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41,25.5,0.0,24.07,0.0,0.0,0.0,21.48,0.0,0.0,19.82,0.0,0.0,0.0,0.0,0.0,0.0,22.03,20.15,0.0,25.09,23.12,23.1,0.0,0.0,25.67,25.11,17.77,24.77,0.0,22.26,15.89,0.0,0.0,23.27,23.49,22.36,0.0,19.2,
22.66,22.44,24.98,0.0,20.73,23.66,19.61,21.1,0.0,0.0,19.3,0.0,21.33,0.0,23.43,21.24,20.14,22.31,0.0,0.0,24.03,25.24,0.0,19.93,0.0,0.0,21.11,21.33,23.79,0.0,0.0,22.52,21.53,25.0,24.61,0.0,22.08,18.94,21.98,0.0,21.04,0.0,22.35,21.62,0.0,18.59,21.04,0.0,21.46,0.0,
0.0,20.75,24.5,26.64,0.0,0.0,21.03,21.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.32,25.07,22.66,0.0,22.87,0.0,22.12,19.94,20.06,23.4,26.67,22.57,0.0,0.0,26.04,25.46,23.6,0.0,22.59,0.0,0.0,21.49,22.03,0.0,0.0,23.68,0.0,0.0,0.0,24.68,0.0,24.76,21.65,0.0,0.0,
0.0,21.8,0.0,0.0,0.0,21.03,0.0,0.0,23.34,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.77,22.91,0.0,0.0,0.0,0.0,24.62,0.0,0.0,20.23,0.0,25.87,0.0,26.69,22.0,0.0,0.0,20.73,24.01,0.0,21.61,0.0,0.0,0.0,0.0,0.0,0.0,16.76,0.0,0.0,17.84,
0.0,16.64,16.23,0.0,0.0,25.51,0.0,21.3,0.0,0.0,0.0,25.64,22.52,26.27,0.0,22.37,0.0,19.26,19.64,0.0,21.64,23.72,0.0,0.0,28.02,0.0,23.15,0.0,25.8,0.0,24.76,0.0,0.0,19.78,0.0,0.0,0.0,0.0,0.0,0.0,24.56,0.0,0.0,0.0,24.54,20.04,19.73,22.06,0.0,21.23,
20.93,0.0,26.55,19.77,23.3,0.0,0.0,22.21,22.58,0.0,0.0,24.45,22.07,0.0,0.0,17.78,0.0,0.0,17.28,0.0,23.69,17.83,0.0,21.6,23.06,22.16,0.0,0.0,23.76,18.61,19.37,18.82,28.34,23.73,0.0,0.0,0.0,22.11,21.54,0.0,0.0,0.0,21.9,23.92,24.93,0.0,22.08,22.9,0.0,18.92,
22.33,21.8,23.53,0.0,0.0,23.82,20.33,20.85,24.52,23.54,25.66,0.0,23.25,24.27,0.0,0.0,23.85,0.0,0.0,20.74,0.0,22.54,18.42,19.11,0.0,25.83,0.0,22.01,0.0,0.0,0.0,19.75,23.21,0.0,0.0,0.0,0.0,22.9,0.0,24.39,0.0,26.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.18,21.44,0.0,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.76,26.33,0.0,22.85,20.06,22.57,0.0,0.0,22.18,20.94,0.0,21.44,0.0,0.0,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.0,0.0,20.27,0.0,0.0,22.32,21.8,0.0,20.38,0.0,18.18,0.0,24.48,20.95,
18.68,24.14,22.3,0.0,0.0,0.0,0.0,22.9,22.24,19.3,23.2,21.75,21.92,20.55,24.03,22.34,18.44,0.0,20.29,0.0,26.54,18.09,23.48,0.0,0.0,21.14,0.0,26.25,22.65,18.29,0.0,17.59,24.2,22.79,22.06,23.9,24.78,18.31,22.12,20.05,24.52,24.18,0.0,19.09,21.99,20.35,19.8,23.8,21.6,0.0,
0.0,21.05,22.16,0.0,22.06,0.0,20.25,21.05,0.0,21.7,0.0,0.0,0.0,23.56,0.0,0.0,29.35,18.15,0.0,0.0,0.0,22.84,0.0,22.07,0.0,22.7,0.0,0.0,0.0,27.83,0.0,24.39,0.0,20.89,22.57,26.6,0.0,0.0,0.0,23.7,25.66,0.0,0.0,0.0,20.69,18.71,22.36,23.25,22.31,22.87,
0.0,0.0,21.23,25.11,20.09,0.0,0.0,22.27,0.0,0.0,20.57,23.69,0.0,26.97,0.0,26.0,21.6,21.8,0.0,0.0,23.72,0.0,0.0,26.62,0.0,0.0,0.0,0.0,21.74,23.07,0.0,0.0,0.0,0.0,19.57,0.0,21.13,0.0,19.62,24.47,21.89,26.88,0.0,19.51,0.0,0.0,0.0,27.8,0.0,0.0,
21.17,0.0,0.0,0.0,0.0,0.0,0.0,26.7,24.47,20.34,0.0,0.0,25.68,0.0,23.6,0.0,23.74,0.0,0.0,20.74,0.0,0.0,0.0,23.62,0.0,23.45,21.91,0.0,0.0,20.83,0.0,20.85,25.2,0.0,19.37,0.0,0.0,0.0,0.0,21.64,0.0,21.78,25.31,0.0,24.53,22.76,20.04,22.7,0.0,0.0,
21.65,0.0,20.79,0.0,0.0,0.0,0.0,24.43,20.12,23.15,0.0,0.0,21.8,27.21,0.0,0.0,23.7,0.0,0.0,0.0,0.0,20.04,0.0,22.13,19.68,0.0,0.0,21.42,24.18,0.0,18.51,0.0,0.0,0.0,24.47,0.0,0.0,0.0,0.0,21.16,23.51,0.0,24.09,0.0,22.65,0.0,0.0,23.34,0.0,0.0,
19.42,0.0,21.81,19.41,0.0,20.39,24.46,21.83,0.0,0.0,22.55,19.46,0.0,22.62,0.0,16.53,23.04,0.0,23.74,24.15,23.51,24.55,24.84,24.77,0.0,24.74,27.12,0.0,20.9,27.55,19.36,18.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.37,21.02,0.0,21.38,0.0,0.0,19.31,19.72,23.42,0.0,0.0,
0.0,23.28,23.98,20.17,0.0,23.21,23.22,22.98,25.3,0.0,24.99,22.32,0.0,24.35,24.78,21.37,0.0,26.59,24.27,0.0,0.0,0.0,22.69,21.94,21.0,0.0,0.0,0.0,22.45,0.0,20.35,22.56,0.0,22.01,22.78,24.6,18.43,0.0,22.2,0.0,0.0,0.0,24.68,0.0,19.48,26.74,19.35,20.8,0.0,22.55,
21.16,0.0,0.0,0.0,24.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,0.0,0.0,0.0,20.86,0.0,0.0,20.55,0.0,0.0,0.0,0.0,21.33,20.43,0.0,18.22,19.21,22.65,0.0,0.0,16.07,0.0,20.63,21.92,0.0,0.0,22.55,0.0,0.0,0.0,21.87,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,22.36,23.85,0.0,21.82,0.0,0.0,0.0,21.6,21.03,21.06,0.0,0.0,0.0,0.0,23.96,23.8,24.46,21.6,21.75,25.09,0.0,25.32,0.0,22.8,0.0,0.0,0.0,0.0,0.0,26.19,0.0,18.59,27.51,0.0,19.26,0.0,24.23,22.16,22.36,24.03,0.0,20.61,22.5,0.0,24.11,0.0,0.0,20.88,
0.0,21.53,0.0,21.9,0.0,0.0,23.47,0.0,23.83,25.61,0.0,20.04,23.19,23.56,24.98,23.49,21.99,20.79,24.59,25.44,0.0,23.13,20.14,0.0,22.28,0.0,0.0,0.0,0.0,22.26,0.0,0.0,0.0,0.0,20.89,0.0,20.48,0.0,24.24,0.0,26.64,21.68,24.32,23.18,20.79,0.0,21.51,0.0,18.67,22.41,
21.03,0.0,0.0,18.66,0.0,27.82,0.0,23.36,0.0,21.3,21.29,20.05,24.94,25.26,0.0,18.69,20.76,20.75,0.0,0.0,23.82,0.0,20.48,17.27,0.0,21.48,24.43,19.05,22.05,0.0,27.24,23.04,24.41,21.84,24.58,21.96,17.91,0.0,0.0,18.94,23.58,0.0,0.0,0.0,0.0,0.0,24.54,23.32,0.0,0.0,
0.0,22.16,21.9,0.0,0.0,21.23,0.0,0.0,0.0,20.98,0.0,0.0,24.95,23.91,20.98,0.0,21.51,0.0,25.87,0.0,0.0,0.0,19.14,21.17,0.0,24.05,20.05,0.0,25.75,27.47,24.24,24.92,0.0,0.0,0.0,20.3,0.0,0.0,20.57,24.91,19.95,0.0,27.16,22.58,0.0,0.0,0.0,20.71,21.57,23.76,
24.51,19.66,0.0,21.63,0.0,22.09,0.0,19.91,20.75,0.0,24.44,0.0,0.0,19.59,0.0,24.95,0.0,23.08,0.0,23.04,0.0,24.05,20.36,0.0,0.0,22.47,0.0,0.0,0.0,0.0,0.0,21.09,0.0,22.43,0.0,0.0,0.0,20.97,22.68,25.48,0.0,22.92,23.61,23.14,26.24,0.0,0.0,24.42,0.0,0.0,
0.0,0.0,0.0,21.36,0.0,20.17,0.0,24.72,0.0,0.0,22.73,0.0,23.97,0.0,0.0,0.0,21.69,0.0,21.11,20.67,0.0,0.0,0.0,23.43,24.58,22.94,23.86,20.4,0.0,0.0,26.67,0.0,22.6,0.0,0.0,21.73,23.64,0.0,21.99,24.13,0.0,24.81,22.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.6,22.91,17.79,0.0,0.0,0.0,0.0,24.29,0.0,23.95,0.0,22.58,0.0,0.0,0.0,0.0,0.0,0.0,17.86,22.23,21.37,24.33,0.0,22.69,23.55,0.0,0.0,0.0,0.0,0.0,18.49,0.0,0.0,0.0,23.32,22.42,19.17,0.0,19.56,24.61,23.62,22.82,0.0,20.22,21.75,0.0,21.43,0.0,0.0,24.21,
26.38,0.0,0.0,19.17,22.64,0.0,20.78,20.61,0.0,0.0,24.85,0.0,0.0,0.0,20.73,22.11,0.0,23.85,0.0,0.0,23.36,19.66,0.0,18.27,23.19,0.0,25.12,21.53,0.0,20.58,0.0,19.64,22.81,0.0,0.0,22.91,25.84,20.06,0.0,24.24,0.0,0.0,0.0,0.0,0.0,22.17,0.0,0.0,22.2,0.0,
#MATRIX OF AVAILABILITY (ROWS STORES - COLUMNS PRODUCTS)
0,0,0,24,0,0,0,7,0,19,17,0,0,0,30,31,0,7,0,0,0,0,0,20,0,0,0,0,0,0,0,46,0,26,0,20,32,0,35,0,0,27,29,40,2,22,25,32,43,39,
0,0,30,0,0,0,0,24,44,22,43,0,0,0,12,0,7,0,0,0,17,0,4,49,0,0,0,0,0,0,15,0,4,0,45,8,0,0,35,0,0,27,22,0,50,25,40,3,0,8,
13,0,0,3,0,39,0,23,16,0,0,33,10,39,2,0,39,13,7,0,38,21,0,25,8,0,36,22,20,25,0,0,13,0,2,46,0,6,46,0,0,34,13,34,2,9,13,0,20,10,
2,0,47,27,0,0,0,13,0,25,43,0,20,7,31,34,47,0,12,0,14,25,15,23,0,0,14,0,0,0,13,28,0,29,6,0,0,32,0,38,0,0,41,22,46,5,0,0,0,0,
50,17,14,31,0,0,0,0,0,0,0,16,0,43,27,3,32,6,38,20,35,0,38,0,0,0,0,39,0,0,0,23,21,25,49,0,0,0,5,45,1,12,25,0,0,0,0,25,41,49,
34,34,16,0,13,0,0,37,27,0,42,41,0,3,11,0,2,14,0,0,0,0,0,0,0,0,43,41,0,50,44,2,0,0,4,49,48,0,38,42,49,0,24,19,10,21,13,3,3,0,
10,12,18,35,0,5,23,40,9,43,0,33,0,38,0,0,27,24,6,0,0,38,31,10,0,0,11,0,16,0,16,0,0,19,41,0,0,0,0,0,0,9,19,34,30,44,0,38,0,0,
0,0,0,0,0,0,0,50,15,0,20,16,7,14,33,8,0,0,26,2,0,36,0,0,19,0,0,0,0,36,0,0,0,48,19,23,25,22,0,18,4,33,0,0,45,0,0,18,0,45,
39,0,0,0,0,44,0,0,40,14,40,43,33,33,49,41,0,19,0,40,7,12,42,12,0,43,38,0,45,50,0,50,0,1,0,17,24,0,0,25,0,14,0,0,23,0,31,50,23,33,
0,10,14,0,0,7,0,23,0,19,0,40,36,0,23,36,23,31,37,0,0,38,40,0,0,0,38,0,0,0,43,47,47,0,42,0,0,12,0,0,1,0,1,45,28,35,31,40,4,39,
0,33,0,4,0,0,13,0,0,0,6,0,40,44,0,23,29,1,0,3,38,5,0,0,18,0,0,0,0,0,0,0,1,5,6,0,15,29,13,0,34,0,43,0,0,32,27,0,0,24,
0,0,0,0,0,0,33,0,46,0,7,0,0,0,6,0,0,0,30,0,33,12,0,48,0,19,39,0,41,44,0,18,0,10,0,0,38,9,0,0,0,44,0,0,0,0,44,39,4,13,
42,0,0,36,0,0,0,33,2,0,5,0,0,0,0,0,27,49,0,25,39,0,39,27,18,0,0,24,21,0,0,0,37,0,49,28,16,0,43,5,38,8,0,26,0,0,29,0,14,4,
0,0,27,0,34,0,0,0,0,35,24,0,0,0,0,50,21,22,0,0,0,0,0,35,11,0,20,0,0,0,0,45,0,29,48,14,49,0,0,0,0,26,0,5,23,0,0,28,47,0,
42,8,0,0,0,0,41,0,0,48,15,0,36,0,16,3,0,0,0,0,50,24,0,0,0,0,0,0,0,0,33,0,37,20,37,25,0,14,23,21,0,16,8,26,0,0,9,30,16,47,
0,39,36,10,39,0,0,14,0,0,29,25,14,0,47,0,0,41,8,0,44,5,24,0,0,0,45,28,47,15,42,0,0,0,0,38,39,45,47,0,3,0,0,41,31,36,43,29,0,0,
0,27,25,29,19,0,34,49,24,0,0,12,35,44,0,0,0,0,0,0,0,19,40,32,1,12,0,0,20,4,36,0,0,0,25,0,13,0,4,29,45,3,0,0,0,19,36,0,14,23,
0,0,37,0,42,31,0,0,35,0,25,0,0,11,0,46,0,4,0,38,0,0,33,28,0,0,1,0,44,12,0,20,0,0,0,8,0,29,1,0,50,5,0,0,24,0,14,30,42,0,
41,30,0,20,0,0,0,26,3,23,48,0,6,9,33,47,49,36,0,0,0,41,0,0,16,14,3,12,0,0,50,49,48,0,47,46,0,0,0,16,0,0,0,34,0,0,0,0,15,0,
14,16,0,0,0,7,6,38,0,6,0,0,0,25,0,26,0,0,0,0,33,21,0,0,50,50,0,0,0,0,5,0,0,43,38,0,45,33,0,0,0,0,0,9,0,0,7,0,0,9,
0,50,0,50,0,33,0,0,0,0,0,23,0,43,0,16,7,0,35,10,35,0,0,11,0,0,36,0,0,0,30,45,0,0,0,0,0,33,36,41,0,10,7,24,6,0,0,0,29,35,
0,0,0,3,43,0,20,0,32,42,21,19,26,0,0,0,5,0,41,16,0,48,18,0,1,0,1,25,6,0,13,7,43,0,0,46,24,0,0,17,0,3,0,45,0,29,0,28,0,0,
0,38,0,0,0,0,0,0,11,36,0,34,0,0,0,5,0,0,0,34,44,0,10,21,40,0,45,0,27,0,0,48,40,46,0,1,38,15,0,0,46,6,0,16,47,6,0,0,13,0,
0,13,21,0,3,0,1,40,0,0,0,9,32,0,0,21,33,0,0,13,6,0,0,5,46,0,0,15,0,10,0,0,27,3,22,0,0,42,2,46,25,0,0,0,0,7,0,0,29,32,
0,45,47,0,45,32,9,0,50,39,12,0,0,0,9,0,0,0,6,0,42,15,23,0,16,8,0,7,0,11,5,18,0,38,0,39,0,0,8,31,23,0,11,12,43,0,42,0,0,40,
15,21,0,14,3,0,37,12,0,0,0,40,0,14,0,6,0,14,36,36,0,0,25,0,3,18,0,0,47,0,22,0,0,48,0,0,0,0,40,0,47,17,0,45,0,0,0,0,46,46,
0,2,29,6,2,18,0,0,0,47,47,5,0,0,20,24,0,0,32,0,50,0,0,0,0,17,16,1,0,0,0,18,40,9,0,0,0,0,0,0,6,0,33,5,33,0,0,0,26,6,
49,9,20,21,0,33,28,30,0,0,32,0,1,20,0,2,0,47,0,0,0,0,44,0,0,0,33,11,0,0,0,15,12,0,0,9,0,50,0,0,27,1,38,0,21,18,1,32,0,1,
0,0,0,2,32,38,48,0,0,50,0,33,0,0,0,0,6,0,0,35,15,0,0,34,0,0,0,0,37,23,0,33,50,31,0,41,41,0,5,39,19,0,46,16,0,0,26,6,0,21,
0,0,0,0,0,8,45,33,1,26,48,0,0,48,15,0,10,35,0,17,1,38,38,0,0,49,8,39,0,0,37,0,0,36,48,17,49,0,2,46,0,0,6,24,0,42,0,16,0,0,
0,0,0,39,42,46,0,13,0,0,0,3,36,0,34,15,36,0,38,9,0,0,0,39,0,0,0,0,16,0,0,34,0,0,21,21,0,27,0,0,0,0,0,29,1,0,43,0,0,17,
0,0,0,18,0,0,0,0,39,26,0,0,25,0,0,0,30,0,36,0,0,0,0,21,22,0,0,21,12,0,13,0,38,31,11,0,33,14,32,19,33,23,1,46,16,50,48,43,12,0,
41,47,0,0,37,8,19,0,0,0,0,41,50,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,7,18,16,43,9,0,0,20,9,0,0,0,0,0,0,8,0,0,
27,0,0,6,0,0,7,17,23,0,0,13,26,0,0,0,29,0,10,0,9,50,0,44,0,6,33,0,22,8,0,19,0,41,40,0,0,0,39,0,0,24,0,37,0,19,0,24,0,0,
14,0,13,18,38,23,0,0,0,0,0,7,39,6,22,0,26,12,23,0,0,0,28,0,0,0,0,17,16,0,0,0,50,0,0,0,49,0,32,0,0,41,0,0,28,0,0,0,4,0,
3,36,0,0,0,36,42,0,31,21,0,28,0,0,43,26,17,0,14,10,0,0,43,0,0,0,0,37,0,0,0,0,0,0,43,8,39,0,35,26,0,30,0,7,0,0,47,5,0,48,
0,0,13,30,13,0,0,0,30,0,39,34,46,0,0,3,0,41,0,7,0,0,0,38,0,0,46,0,12,0,0,40,0,0,0,47,8,22,0,2,0,0,13,0,36,18,0,8,24,0,
20,0,50,32,0,0,34,33,0,0,0,11,32,49,0,10,9,0,21,0,20,42,16,0,2,3,30,0,0,15,0,0,0,6,23,19,50,44,3,29,9,21,30,35,0,8,0,2,0,44,
49,0,0,0,0,0,0,25,35,0,18,0,0,0,26,35,0,0,4,0,0,12,0,0,0,0,0,0,0,48,31,21,0,0,0,17,0,3,19,0,0,0,0,1,35,0,36,46,0,18,
16,15,5,49,0,0,27,28,0,0,36,0,0,23,6,0,0,0,0,22,27,43,0,1,19,28,0,0,0,0,0,0,4,0,21,21,0,50,45,0,0,0,30,20,0,41,10,0,26,0,
20,48,40,0,0,0,20,0,20,0,0,24,0,0,29,3,0,11,48,15,0,33,0,0,48,0,0,0,2,40,6,0,0,47,1,18,41,0,0,0,10,3,0,9,27,0,47,42,39,0,
0,0,5,27,47,0,0,0,17,36,33,21,0,0,0,0,43,38,39,26,47,2,0,46,0,30,0,37,3,43,17,22,0,47,32,12,26,0,0,0,8,5,0,0,0,0,15,25,0,0,
4,0,41,0,0,35,15,0,0,0,0,30,20,0,28,23,41,17,0,0,0,0,0,42,0,0,0,0,17,0,24,11,4,29,0,49,0,3,40,0,29,2,0,0,35,0,0,9,9,21,
0,0,28,12,41,1,7,0,0,0,49,0,0,24,48,25,47,0,0,0,0,0,0,36,3,0,35,0,0,0,46,0,0,0,0,0,41,0,0,29,38,27,0,30,18,16,43,0,0,0,
0,0,0,31,0,0,32,0,49,19,0,17,0,0,0,0,11,0,0,8,50,0,5,0,0,0,0,0,33,0,15,39,0,0,18,0,12,43,7,0,0,3,30,38,0,0,0,0,0,0,
0,33,1,0,0,13,46,18,0,28,10,11,39,0,0,0,44,27,50,0,0,29,0,0,0,46,0,10,0,0,10,0,23,0,0,48,17,0,0,21,47,0,0,32,0,0,0,0,0,44,
0,46,14,45,0,0,0,0,0,0,5,0,12,2,0,46,0,2,25,0,35,0,44,38,0,17,24,0,17,5,12,12,45,0,0,36,10,0,0,0,0,43,15,0,6,0,6,36,0,34,
0,0,48,43,45,37,1,0,33,11,19,0,1,41,16,0,32,44,0,13,0,35,0,31,0,0,37,0,7,0,42,0,10,48,28,0,28,0,0,0,0,2,35,0,31,0,0,1,30,0,
0,0,40,0,0,0,48,0,0,0,39,18,0,40,0,14,44,21,31,46,0,45,0,32,0,23,0,43,15,0,5,50,0,17,21,2,15,35,22,8,27,6,0,0,43,0,0,0,24,0,
0,0,0,44,0,0,14,8,48,0,9,0,0,0,15,0,0,29,25,0,35,47,0,0,50,0,35,32,0,24,0,1,7,42,0,0,8,25,22,0,42,41,0,0,25,0,0,0,0,36,
35,0,42,23,0,0,48,0,0,15,18,0,19,42,0,5,43,47,21,33,12,45,43,30,48,43,41,0,30,28,0,0,37,0,0,18,0,0,26,44,0,7,0,0,32,34,37,0,0,4,
0,16,0,0,22,50,0,0,49,17,0,14,44,0,0,0,0,0,0,0,4,27,0,6,16,12,0,32,29,0,0,0,39,0,0,0,8,0,0,25,0,18,8,18,4,22,0,22,35,46,
0,0,0,0,3,46,11,26,0,0,1,0,0,12,0,27,44,0,40,0,0,21,0,47,0,0,0,32,0,29,44,0,42,0,36,0,48,6,0,39,2,0,0,27,0,10,0,11,0,0,
0,0,0,27,0,0,0,0,0,0,0,0,0,0,1,32,10,25,0,37,0,0,10,0,43,0,44,13,33,43,0,30,50,0,4,9,25,28,41,6,0,0,43,47,8,41,27,0,0,42,
39,0,0,10,0,0,5,3,39,13,27,12,0,14,12,34,48,33,0,25,0,0,0,7,36,0,29,25,0,16,18,28,50,16,44,0,0,0,42,36,48,0,0,0,0,0,0,46,0,3,
0,5,0,0,15,9,0,0,0,0,0,41,31,0,0,6,23,0,49,0,0,0,0,11,43,0,0,0,0,37,0,0,0,0,39,0,24,0,23,18,0,0,43,49,41,25,2,0,0,45,
0,35,0,42,0,46,43,15,0,1,0,0,0,0,0,0,43,13,28,0,48,0,38,24,0,16,35,8,0,0,0,35,0,0,39,0,0,0,0,47,0,3,13,12,0,0,0,10,33,41,
18,2,41,0,11,19,41,50,3,49,0,4,0,0,0,0,37,0,13,0,49,8,44,0,5,0,0,0,35,0,0,0,33,0,22,0,0,0,49,26,0,28,0,10,11,0,0,0,0,32,
6,46,27,0,8,0,0,0,27,34,23,0,0,20,0,0,24,0,36,48,32,0,0,29,29,0,0,0,35,19,30,1,0,14,49,36,36,0,19,0,0,0,0,43,29,0,18,0,0,49,
0,47,25,0,2,48,35,0,0,43,21,29,12,0,9,39,6,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,17,0,14,0,0,0,12,0,4,0,0,41,0,
44,0,9,0,6,0,0,0,11,0,0,22,0,0,0,12,0,28,0,48,0,0,2,0,50,0,0,48,38,0,0,50,0,0,45,0,36,0,10,13,2,11,0,25,10,0,0,19,0,32,
35,26,0,0,13,3,36,9,0,0,40,33,45,3,0,14,0,0,0,22,10,0,0,10,0,34,24,0,0,0,3,0,8,30,43,23,16,21,0,0,49,41,46,0,17,9,23,42,0,35,
0,0,0,1,0,0,0,21,0,0,22,32,1,0,19,21,0,27,0,0,23,0,14,23,0,0,28,0,0,0,0,36,0,0,0,0,0,0,25,8,30,9,38,2,0,0,28,0,0,39,
47,14,27,22,0,0,0,0,0,10,46,0,4,0,18,22,17,9,2,19,0,0,0,24,39,0,26,0,6,0,17,5,0,11,0,0,18,4,0,0,34,0,0,0,16,33,41,2,0,0,
16,0,0,0,0,0,0,0,0,15,46,0,0,42,42,0,17,0,0,14,19,0,36,36,0,31,13,0,0,0,0,0,38,48,0,5,0,18,0,35,0,19,0,0,21,42,0,39,16,43,
49,0,27,7,41,0,0,38,0,45,0,0,0,18,0,11,23,43,48,2,32,36,0,37,12,38,38,49,3,46,23,11,5,0,29,49,43,0,0,40,37,10,0,0,0,0,0,0,6,8,
0,16,25,0,0,13,0,21,45,49,44,0,0,40,0,0,28,0,0,0,0,12,0,10,30,0,0,4,0,18,0,2,0,29,0,0,31,0,0,0,0,0,12,0,0,0,45,3,0,1,
0,32,0,9,30,20,30,11,20,48,14,43,0,10,0,0,41,47,2,0,0,0,48,22,0,0,0,0,48,31,0,0,7,0,0,44,30,0,34,0,0,18,0,50,0,0,26,28,7,50,
