#NO_PRODUCTS, NO_STORES
0.0,0.0,0.0,0.0,20.59,0.0,0.0,0.0,26.02,21.73,0.0,20.63,19.96,24.43,0.0,0.0,0.0,0.0,0.0,20.75,24.1,0.0,0.0,24.27,0.0,17.18,21.0,0.0,0.0,24.22,0.0,18.67,0.0,0.0,20.06,0.0,0.0,0.0,21.45,0.0,22.85,0.0,17.32,21.28,28.81,0.0,20.1,20.32,0.0,19.1,
21.45,0.0,24.16,0.0,21.22,25.31,0.0,20.93,0.0,0.0,20.76,26.07,24.87,20.92,25.61,0.0,0.0,21.76,19.59,0.0,0.0,0.0,23.43,0.0,19.83,0.0,0.0,20.44,22.41,22.03,0.0,23.44,0.0,0.0,0.0,23.82,23.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,0.0,24.5,0.0,17.81,0.0,
22.39,0.0,20.93,0.0,21.69,0.0,0.0,24.52,24.33,0.0,0.0,0.0,24.58,22.92,0.0,23.62,0.0,0.0,21.83,0.0,0.0,19.17,21.32,0.0,0.0,0.0,20.14,19.23,0.0,20.79,0.0,0.0,0.0,0.0,0.0,0.0,18.31,22.08,23.14,19.32,0.0,0.0,18.26,0.0,25.15,0.0,0.0,0.0,20.83,0.0,
0.0,0.0,24.0,0.0,0.0,0.0,25.48,22.22,18.04,23.23,0.0,24.14,22.66,0.0,0.0,0.0,0.0,25.13,25.24,23.24,0.0,0.0,25.29,0.0,18.68,0.0,0.0,0.0,21.78,0.0,0.0,25.49,0.0,15.87,0.0,23.4,20.96,22.84,0.0,22.94,21.16,22.4,22.58,0.0,22.46,21.63,19.67,21.98,0.0,0.0,
21.97,0.0,25.51,0.0,20.26,0.0,0.0,20.66,0.0,23.38,0.0,21.29,0.0,0.0,0.0,22.6,20.2,20.51,0.0,0.0,24.56,0.0,19.98,0.0,21.16,20.43,0.0,25.14,0.0,0.0,24.13,25.87,21.26,0.0,0.0,0.0,0.0,23.88,0.0,0.0,0.0,0.0,18.86,0.0,0.0,0.0,22.39,19.96,21.02,25.92,
24.03,19.16,0.0,0.0,0.0,0.0,0.0,0.0,21.62,0.0,0.0,19.48,0.0,21.02,0.0,0.0,20.58,0.0,20.97,0.0,22.78,0.0,24.18,0.0,0.0,20.8,0.0,0.0,21.64,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,21.99,0.0,26.23,21.1,0.0,21.03,22.74,24.19,20.27,23.37,22.49,0.0,0.0,
0.0,23.38,23.39,0.0,18.44,22.89,0.0,0.0,23.29,24.44,0.0,0.0,0.0,0.0,20.33,20.58,0.0,0.0,0.0,0.0,25.59,18.97,22.42,24.67,0.0,0.0,0.0,18.24,0.0,21.52,0.0,0.0,23.4,0.0,18.65,0.0,23.04,24.55,23.38,23.02,0.0,0.0,25.44,20.87,25.46,0.0,0.0,23.06,25.47,0.0,
19.75,0.0,25.78,21.28,23.47,0.0,0.0,0.0,0.0,23.77,0.0,0.0,20.75,0.0,19.1,21.82,20.86,0.0,0.0,0.0,15.52,20.42,0.0,25.15,26.65,21.58,19.12,0.0,21.44,0.0,0.0,17.73,0.0,0.0,19.66,20.0,0.0,0.0,22.3,0.0,0.0,24.38,0.0,0.0,19.33,0.0,24.16,20.39,0.0,26.85,
0.0,23.52,0.0,0.0,0.0,0.0,24.27,23.41,0.0,20.25,20.22,20.84,0.0,0.0,0.0,20.26,24.04,21.95,25.49,22.56,0.0,0.0,22.54,25.48,0.0,0.0,0.0,17.84,0.0,0.0,0.0,18.69,22.11,25.38,0.0,0.0,0.0,19.01,0.0,23.31,19.89,0.0,22.38,22.73,20.94,25.64,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,23.63,21.24,0.0,0.0,22.44,0.0,19.58,0.0,0.0,0.0,23.11,0.0,0.0,22.35,0.0,20.77,21.83,18.54,0.0,20.71,0.0,0.0,15.23,0.0,0.0,0.0,0.0,22.82,0.0,0.0,22.97,0.0,20.77,0.0,21.6,25.2,0.0,22.26,0.0,23.87,0.0,22.74,0.0,23.71,20.07,22.66,
22.31,18.85,19.25,22.43,25.33,25.61,21.62,23.35,22.09,0.0,0.0,17.66,0.0,0.0,21.65,0.0,22.89,22.59,25.45,23.23,22.81,0.0,22.62,24.13,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0.0,25.13,0.0,0.0,0.0,21.51,0.0,22.7,23.99,18.26,0.0,24.43,0.0,0.0,0.0,22.33,20.15,
24.3,0.0,0.0,0.0,0.0,20.37,18.85,0.0,0.0,22.62,23.82,0.0,0.0,0.0,24.69,0.0,0.0,21.72,0.0,0.0,0.0,21.7,20.45,0.0,21.34,23.87,21.26,0.0,19.01,0.0,0.0,20.36,0.0,24.53,25.57,0.0,0.0,0.0,23.86,22.72,21.92,20.57,0.0,0.0,23.59,0.0,20.88,23.85,0.0,24.76,
18.89,21.29,0.0,0.0,20.88,0.0,0.0,23.18,18.26,23.43,22.31,0.0,18.8,0.0,22.2,0.0,0.0,20.44,0.0,19.76,22.82,0.0,25.66,24.04,0.0,0.0,24.82,19.86,0.0,0.0,22.99,0.0,0.0,22.5,23.88,0.0,17.75,25.41,25.99,0.0,0.0,22.12,23.07,0.0,0.0,0.0,25.03,24.44,0.0,23.49,
0.0,19.52,20.86,0.0,21.63,22.51,19.28,21.95,22.27,0.0,25.69,0.0,22.89,22.07,22.52,0.0,24.62,0.0,22.99,0.0,0.0,21.2,0.0,0.0,0.0,0.0,21.99,0.0,0.0,0.0,20.78,21.39,0.0,21.34,0.0,0.0,21.95,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,22.9,19.99,0.0,0.0,21.38,
0.0,23.92,23.21,0.0,0.0,22.51,0.0,0.0,25.35,0.0,26.46,0.0,0.0,0.0,0.0,24.78,24.13,0.0,0.0,0.0,0.0,25.56,26.0,25.34,16.11,22.52,0.0,0.0,0.0,22.78,0.0,21.11,22.55,23.24,0.0,0.0,28.15,28.92,0.0,18.1,26.17,0.0,0.0,23.63,0.0,19.08,0.0,0.0,0.0,22.85,
0.0,0.0,0.0,0.0,0.0,26.23,23.13,0.0,0.0,0.0,23.26,21.82,0.0,0.0,17.06,19.11,22.53,0.0,23.92,23.01,0.0,0.0,26.49,22.04,0.0,21.81,0.0,21.16,0.0,0.0,22.95,19.49,25.12,21.49,0.0,0.0,0.0,0.0,20.39,0.0,0.0,25.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69,
21.04,0.0,25.16,21.68,23.28,0.0,0.0,0.0,22.61,0.0,0.0,0.0,0.0,0.0,20.89,0.0,21.79,0.0,21.92,26.96,0.0,22.42,19.7,19.34,19.12,0.0,22.63,23.17,21.78,24.3,23.76,0.0,19.99,19.25,22.64,22.45,24.85,22.73,0.0,0.0,20.6,0.0,0.0,0.0,25.14,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,22.87,0.0,0.0,23.49,0.0,0.0,0.0,0.0,23.94,0.0,19.18,0.0,0.0,0.0,0.0,21.2,0.0,23.95,0.0,25.9,0.0,25.84,17.81,0.0,0.0,0.0,23.17,21.33,0.0,0.0,23.54,0.0,0.0,21.56,0.0,0.0,0.0,0.0,0.0,24.08,0.0,0.0,23.01,0.0,23.96,0.0,22.41,0.0,
0.0,0.0,21.9,0.0,17.53,21.53,0.0,21.71,20.84,19.47,24.41,0.0,21.08,22.87,0.0,21.47,0.0,23.35,23.19,21.73,0.0,0.0,0.0,0.0,21.68,15.93,0.0,0.0,24.01,24.81,23.16,22.03,0.0,24.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.36,0.0,21.11,24.58,22.04,22.23,0.0,20.56,
0.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86,25.23,24.69,26.87,0.0,0.0,0.0,0.0,24.73,25.97,20.94,0.0,20.41,20.71,22.48,23.69,0.0,21.03,25.43,0.0,25.29,22.24,18.44,20.64,20.45,23.14,0.0,0.0,23.03,0.0,0.0,0.0,0.0,22.51,0.0,0.0,26.38,25.19,0.0,20.84,20.27,
0.0,17.96,0.0,0.0,23.37,21.73,22.46,0.0,22.94,0.0,0.0,23.49,19.71,19.38,23.7,19.5,0.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,16.08,0.0,0.0,0.0,0.0,0.0,19.48,24.13,0.0,0.0,21.47,20.5,0.0,0.0,0.0,23.24,21.64,0.0,0.0,24.71,25.77,23.86,22.75,23.72,20.04,0.0,
24.97,23.96,25.03,0.0,0.0,0.0,0.0,0.0,21.61,22.6,24.42,21.74,19.6,0.0,0.0,22.65,0.0,20.74,0.0,0.0,0.0,0.0,0.0,0.0,20.28,19.84,23.43,25.7,0.0,25.51,0.0,24.03,23.27,0.0,0.0,0.0,23.82,0.0,0.0,0.0,18.38,0.0,0.0,0.0,25.27,0.0,0.0,22.98,22.78,22.45,
0.0,22.42,0.0,22.8,23.13,0.0,0.0,0.0,21.88,0.0,0.0,21.68,0.0,0.0,22.44,0.0,21.02,20.41,26.61,20.65,0.0,22.44,22.12,0.0,19.0,0.0,21.84,19.73,22.7,0.0,0.0,0.0,23.01,0.0,22.41,0.0,24.53,21.2,27.42,0.0,19.84,0.0,23.24,22.45,21.18,21.91,0.0,0.0,0.0,23.83,
21.41,22.35,0.0,23.6,21.38,23.42,0.0,0.0,0.0,20.02,21.15,0.0,22.78,0.0,0.0,0.0,20.09,0.0,0.0,23.41,20.06,21.45,22.03,0.0,25.54,0.0,23.15,0.0,24.27,22.31,0.0,0.0,0.0,24.36,0.0,23.63,0.0,22.51,0.0,0.0,0.0,26.2,25.79,20.71,22.0,0.0,0.0,20.75,25.11,24.89,
20.82,19.35,0.0,20.49,19.67,21.81,0.0,0.0,0.0,0.0,22.05,25.7,19.3,0.0,0.0,20.01,0.0,0.0,24.16,21.2,0.0,20.58,0.0,0.0,0.0,22.15,20.89,23.59,20.57,0.0,20.78,0.0,0.0,23.37,0.0,22.2,25.49,0.0,21.11,0.0,20.65,24.04,24.01,23.23,0.0,0.0,26.84,0.0,19.44,0.0,
22.18,23.65,20.43,23.69,21.21,21.22,0.0,0.0,21.86,0.0,0.0,0.0,0.0,25.01,0.0,22.88,0.0,23.81,0.0,0.0,20.09,20.28,23.33,0.0,0.0,23.67,0.0,25.7,23.32,0.0,0.0,24.77,0.0,21.5,0.0,0.0,0.0,0.0,21.04,23.12,19.97,24.39,0.0,0.0,19.73,22.02,22.73,20.78,22.55,0.0,
0.0,23.53,22.31,19.6,0.0,0.0,24.16,20.47,0.0,21.37,0.0,0.0,26.21,22.46,0.0,0.0,0.0,20.26,22.08,0.0,0.0,28.04,18.37,0.0,22.03,19.94,0.0,0.0,25.23,0.0,21.03,27.4,0.0,21.97,23.4,0.0,0.0,0.0,21.86,22.74,0.0,20.89,0.0,0.0,18.07,0.0,18.96,0.0,24.16,0.0,
24.09,21.68,0.0,20.07,0.0,20.85,0.0,0.0,21.95,0.0,0.0,0.0,0.0,24.51,0.0,0.0,18.96,0.0,0.0,0.0,22.26,22.92,0.0,20.97,0.0,0.0,19.14,19.63,22.57,17.02,23.53,0.0,0.0,0.0,25.19,22.1,25.69,22.14,21.19,0.0,19.13,0.0,20.47,24.88,0.0,22.84,0.0,23.79,20.95,0.0,
0.0,23.36,23.53,0.0,23.46,0.0,0.0,22.78,25.48,20.45,19.41,20.3,0.0,17.82,21.66,22.4,25.0,0.0,24.8,24.13,21.48,21.86,21.05,27.24,0.0,24.29,25.17,22.46,0.0,19.86,24.16,23.78,21.22,20.49,0.0,0.0,0.0,23.48,0.0,21.2,23.83,20.25,0.0,25.15,26.07,0.0,0.0,0.0,18.79,20.59,
19.11,23.2,18.93,0.0,25.75,0.0,23.65,25.19,22.79,0.0,0.0,19.57,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23,0.0,0.0,20.38,0.0,22.25,0.0,26.43,0.0,19.24,0.0,0.0,22.05,0.0,20.58,0.0,0.0,26.81,0.0,23.95,20.75,25.68,0.0,0.0,22.97,0.0,19.17,0.0,22.01,0.0,
26.88,0.0,21.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.18,25.07,0.0,0.0,25.45,0.0,0.0,17.54,21.35,0.0,21.31,21.16,0.0,23.13,23.89,20.13,0.0,0.0,25.26,0.0,0.0,20.45,19.18,24.84,22.04,19.61,0.0,26.63,23.13,0.0,0.0,23.54,19.61,0.0,0.0,0.0,24.97,0.0,0.0,0.0,
0.0,24.23,0.0,22.74,20.35,0.0,25.48,25.66,0.0,23.4,0.0,0.0,0.0,0.0,24.09,0.0,22.53,0.0,0.0,22.6,20.49,0.0,0.0,23.16,25.76,0.0,23.63,0.0,0.0,17.31,21.9,19.28,0.0,0.0,0.0,0.0,25.28,20.15,0.0,0.0,0.0,24.05,0.0,20.55,20.79,24.73,23.06,0.0,0.0,24.99,
0.0,24.78,23.13,22.06,27.89,0.0,24.16,15.94,0.0,0.0,0.0,17.9,22.06,0.0,0.0,26.79,0.0,18.97,21.38,18.55,0.0,0.0,23.67,0.0,19.99,28.18,21.87,24.39,21.42,23.76,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,21.31,23.35,20.0,21.59,0.0,0.0,20.3,21.14,0.0,21.0,21.49,23.26,
23.29,0.0,20.17,22.45,0.0,22.82,0.0,0.0,22.83,24.07,20.29,0.0,22.0,0.0,20.72,0.0,0.0,25.98,0.0,20.41,27.32,0.0,25.38,21.46,19.74,0.0,25.06,0.0,0.0,0.0,0.0,0.0,0.0,28.13,19.27,0.0,20.98,0.0,24.57,20.75,19.61,0.0,0.0,19.06,0.0,19.9,20.78,0.0,0.0,20.23,
23.7,25.18,0.0,26.41,21.28,22.6,21.58,18.55,0.0,0.0,0.0,0.0,27.7,24.24,0.0,18.21,0.0,20.62,0.0,28.98,23.03,0.0,0.0,19.27,22.84,0.0,0.0,28.01,22.47,0.0,0.0,21.72,0.0,0.0,21.35,24.74,21.75,25.3,0.0,22.01,17.47,21.18,20.87,26.15,21.89,21.65,25.31,21.83,0.0,0.0,
#MATRIX OF AVAILABILITY (ROWS STORES - COLUMNS PRODUCTS)
37,37,0,23,32,0,9,23,4,34,0,5,49,0,45,50,0,35,0,44,31,20,34,24,4,48,0,7,13,42,0,32,0,0,44,35,0,49,0,0,0,35,0,0,41,0,37,0,0,0,
47,5,0,32,0,0,0,0,4,0,0,0,23,0,12,22,0,0,10,49,0,0,0,11,15,0,0,24,5,0,3,0,30,37,15,33,14,28,0,7,0,4,0,0,23,0,0,24,0,0,
40,0,43,0,23,0,0,40,0,0,0,0,0,7,7,0,29,0,48,0,0,0,0,0,0,0,18,0,0,0,0,0,0,26,0,0,0,16,0,0,16,0,0,2,35,41,12,6,0,32,
0,0,45,0,1,0,44,35,16,22,17,6,14,0,0,0,29,0,43,28,0,0,20,43,18,0,41,5,25,8,0,50,41,5,24,34,0,0,0,13,13,0,0,0,0,46,29,43,0,24,
0,0,28,32,0,25,0,0,49,0,0,39,0,24,29,0,21,0,0,7,27,5,0,0,34,37,17,34,22,8,13,46,0,0,3,0,0,18,0,23,0,22,0,12,0,0,22,41,38,2,
0,0,0,40,22,47,0,6,22,0,44,0,13,13,0,0,47,0,0,0,0,35,42,41,0,18,0,42,0,18,8,17,0,0,5,2,0,23,17,6,0,40,36,0,47,0,0,50,0,27,
24,0,14,0,14,0,20,0,10,0,19,15,0,0,30,8,13,0,23,10,2,15,14,0,19,0,3,0,0,36,38,31,43,0,14,0,0,0,0,0,47,11,26,0,0,48,0,0,0,48,
41,0,1,0,35,0,34,3,0,37,0,0,3,0,49,0,13,0,0,0,8,14,0,0,21,0,8,21,7,49,3,30,46,0,0,0,0,16,0,0,43,0,0,17,0,0,0,34,33,42,
0,0,0,0,11,0,0,24,5,22,15,0,2,5,13,0,35,0,40,0,0,7,21,31,45,0,41,26,11,0,0,0,0,21,0,29,28,0,45,0,20,0,27,48,0,0,6,0,6,0,
30,39,44,48,0,0,31,0,0,31,0,22,0,30,16,0,26,0,34,23,0,32,0,0,16,45,16,0,0,45,0,32,45,46,0,0,11,0,3,29,0,0,0,0,34,0,30,0,0,14,
0,31,41,0,45,0,28,46,11,22,13,12,0,0,26,23,0,40,0,0,0,17,41,0,0,0,19,0,0,4,48,0,5,0,0,5,18,0,44,40,0,23,20,45,25,0,16,0,0,13,
0,23,13,0,38,15,45,0,0,13,0,0,41,5,0,0,0,0,35,0,50,0,48,0,0,20,0,0,0,0,0,0,6,0,0,0,17,1,23,35,0,48,4,13,10,31,0,31,0,20,
0,0,0,18,0,30,0,0,27,44,48,47,14,0,0,9,0,5,47,0,0,25,26,0,0,0,0,0,49,43,0,9,0,0,0,0,0,6,24,0,38,32,32,0,0,44,0,0,0,0,
0,0,0,30,0,0,0,0,35,16,0,0,0,49,49,0,0,37,0,0,0,15,39,0,0,0,42,0,14,0,5,0,5,50,0,0,16,0,40,0,0,40,0,39,20,17,1,42,41,0,
0,12,21,0,0,12,6,0,0,0,49,7,5,0,26,3,32,0,31,48,0,17,7,8,27,0,13,23,26,49,0,3,0,0,0,15,28,33,0,0,38,0,17,23,0,18,1,0,0,0,
0,0,0,0,0,16,0,6,0,47,10,0,0,4,0,17,0,37,0,0,0,14,41,0,0,0,0,0,40,42,15,0,0,0,28,27,43,0,0,39,0,0,21,44,0,0,0,0,0,0,
0,2,11,14,0,0,0,31,0,0,0,6,0,9,13,12,4,22,17,0,0,2,5,0,19,0,0,28,0,0,7,3,24,0,0,0,37,3,11,49,0,0,0,44,0,0,37,0,0,0,
7,0,0,7,37,48,0,31,0,5,33,0,0,0,16,0,0,31,10,43,17,8,50,0,0,0,6,0,0,39,0,22,0,0,42,50,0,36,31,0,25,15,36,23,25,0,23,0,0,26,
0,0,0,30,4,32,0,0,50,35,28,0,48,0,0,26,38,0,0,0,0,38,0,12,0,0,0,49,0,48,43,0,25,0,49,26,0,7,25,32,0,0,49,0,42,0,0,3,43,28,
0,42,0,0,42,0,27,0,0,0,0,0,0,7,23,0,44,42,0,0,28,26,45,24,0,11,33,40,34,20,0,0,21,0,0,43,0,12,0,0,0,0,0,1,0,2,0,15,2,10,
33,0,0,42,36,16,19,9,27,9,48,41,6,0,0,19,36,42,0,27,0,0,0,0,17,0,0,0,0,0,0,33,29,0,15,13,0,0,48,0,4,0,27,0,31,0,0,37,23,47,
16,0,2,0,0,4,0,0,0,0,16,0,0,0,0,0,38,48,0,0,0,18,0,26,25,0,45,18,5,2,36,5,0,0,0,0,0,0,0,25,34,0,28,0,0,0,0,44,0,0,
15,14,16,20,46,0,43,0,0,0,21,20,20,0,0,44,20,0,0,0,0,11,33,0,9,0,0,35,9,49,1,0,0,0,0,0,31,0,5,0,0,28,0,0,1,50,0,39,0,0,
0,0,0,19,20,0,43,0,0,40,0,12,0,20,29,49,12,0,40,0,35,47,10,20,5,46,2,7,0,0,39,18,0,19,44,0,36,0,31,26,3,29,0,40,4,0,32,19,0,48,
14,22,0,0,6,0,4,24,0,0,2,0,20,0,0,0,50,17,22,0,0,0,39,31,0,0,7,6,0,27,0,0,48,0,38,42,40,0,0,0,29,1,38,44,0,31,2,0,0,13,
6,43,13,0,0,0,4,0,0,0,0,0,22,16,0,0,10,30,0,41,49,49,39,42,19,9,0,0,0,22,0,0,49,0,16,15,0,8,37,0,25,40,4,45,48,45,48,36,0,0,
0,0,31,42,31,0,8,0,18,27,0,0,21,0,0,0,0,22,37,40,0,0,0,0,28,0,0,0,1,0,33,8,0,0,0,0,38,42,0,0,0,0,6,0,0,0,0,0,0,37,
33,10,0,0,40,0,36,0,0,11,29,32,22,0,43,0,0,26,0,34,17,24,5,23,12,17,0,0,6,33,0,50,23,0,6,0,0,17,0,9,0,20,0,39,0,2,0,0,0,21,
5,49,1,30,19,0,44,46,22,30,1,0,0,0,0,5,24,0,10,26,0,0,40,0,0,0,41,27,0,27,0,0,6,0,0,0,0,3,0,26,23,0,38,3,0,0,18,36,29,2,
0,0,22,0,0,42,24,0,26,5,0,0,0,3,0,0,0,0,43,12,35,2,0,0,26,0,50,0,0,0,0,13,0,0,0,5,0,47,0,0,15,13,0,0,16,24,0,0,6,3,
0,0,0,49,0,0,0,19,33,6,0,0,0,50,6,47,21,0,0,0,43,0,22,47,0,25,8,0,11,4,7,36,0,0,0,41,31,0,18,0,0,37,0,50,0,0,0,0,36,42,
42,0,46,24,0,0,45,0,0,0,39,0,49,22,0,43,23,25,0,42,45,0,0,24,0,0,19,0,31,47,3,0,0,0,11,17,0,0,37,21,0,11,21,0,11,0,37,3,3,0,
25,0,8,0,0,0,1,25,0,0,0,0,0,0,16,4,0,0,0,0,12,0,0,0,34,20,38,3,23,0,25,37,20,0,0,20,24,49,40,0,0,0,39,47,0,0,0,36,18,0,
34,7,0,40,0,22,30,0,48,0,27,36,27,0,10,0,19,6,0,0,0,49,0,5,22,8,45,23,0,0,0,0,28,34,37,44,0,28,38,2,0,28,0,0,0,0,5,0,0,0,
0,0,0,44,34,0,0,46,8,0,25,49,0,0,0,0,0,33,0,0,0,0,0,0,31,0,15,0,0,12,30,26,0,14,13,0,5,47,41,0,0,0,29,0,13,0,34,39,0,0,
16,0,0,41,0,11,0,0,0,14,0,0,39,25,49,49,45,9,2,0,15,33,0,0,49,0,16,0,0,11,24,0,0,0,31,0,16,0,0,0,24,24,0,0,0,3,34,0,20,18,
0,8,0,42,0,10,46,23,41,44,0,0,29,0,39,0,0,0,0,44,22,40,0,28,16,0,10,43,15,0,0,0,9,0,8,9,0,0,0,0,43,3,36,0,8,35,0,46,0,0,
0,29,42,4,0,0,44,0,37,0,0,45,7,0,22,0,39,0,29,11,0,7,48,47,25,0,5,39,0,25,23,37,0,21,37,48,48,38,0,42,12,0,33,38,40,0,0,48,0,27,
33,12,0,16,0,40,0,40,0,39,14,5,0,0,9,42,25,0,0,39,0,0,0,45,0,0,0,44,18,14,1,0,0,23,0,0,43,0,24,23,38,19,18,0,0,0,47,0,42,42,
0,40,27,24,16,0,27,11,1,20,0,0,23,0,0,32,0,0,31,0,0,0,23,0,0,4,32,0,0,44,0,41,0,0,0,0,0,16,23,0,0,33,0,35,0,40,0,32,0,0,
34,0,0,44,0,49,0,0,0,31,47,0,7,0,0,34,0,47,0,0,0,3,45,0,21,10,0,0,0,21,35,16,0,14,0,0,0,46,31,20,36,0,22,33,12,27,44,0,12,0,
0,0,5,0,0,0,34,22,13,9,47,0,48,39,46,0,0,11,29,0,31,0,0,0,0,48,0,0,25,0,26,0,0,22,41,1,7,0,0,46,46,43,32,2,9,28,12,0,0,50,
44,0,22,49,0,26,0,4,20,0,35,0,0,0,0,0,12,50,34,0,0,15,43,49,3,0,0,46,0,28,0,0,49,0,1,47,0,0,29,41,7,50,45,0,9,35,13,0,0,49,
11,36,0,28,0,37,0,44,0,47,30,24,0,0,0,0,16,36,0,48,22,40,1,0,41,0,11,1,0,47,0,28,0,0,0,14,41,4,10,41,33,37,0,0,0,0,39,1,27,0,
18,10,0,0,44,2,17,0,9,16,0,19,31,27,0,31,39,0,0,0,5,0,0,14,23,5,7,12,43,0,14,0,40,32,0,0,0,0,26,0,0,0,0,21,28,45,48,0,9,18,
5,35,29,36,42,3,38,6,28,31,0,0,39,5,0,26,0,0,33,24,41,0,5,22,0,8,33,0,33,0,0,26,6,0,21,0,0,35,0,6,0,0,0,0,0,33,0,0,44,19,
0,0,0,40,5,11,39,0,0,18,0,25,25,43,0,0,47,0,9,31,49,31,0,31,47,0,36,0,0,0,39,11,0,0,49,0,0,0,0,0,26,12,0,31,0,24,0,0,41,31,
0,40,33,0,0,15,0,22,19,0,19,0,0,32,21,0,0,19,13,47,7,0,16,31,0,0,0,0,31,6,32,41,23,0,38,1,0,0,33,4,24,0,0,0,0,30,41,4,0,0,
0,47,37,0,8,0,49,0,3,0,3,0,5,0,22,0,26,0,20,0,0,39,0,23,0,0,0,8,0,48,48,22,0,0,0,0,0,47,0,19,24,6,35,26,23,49,0,0,0,0,
9,0,19,3,0,0,7,0,8,33,1,0,0,17,44,37,39,8,6,0,14,28,0,6,0,0,30,45,0,0,41,35,0,0,15,50,0,29,25,0,0,8,0,7,38,0,32,0,8,0,
0,0,0,0,0,0,0,0,18,0,9,9,25,0,0,0,21,0,44,0,16,0,0,33,11,0,0,0,0,11,0,9,0,16,0,24,0,37,34,43,0,0,34,18,0,0,7,0,0,49,
48,36,2,38,0,0,23,0,0,40,0,2,0,6,23,0,0,0,9,39,18,1,0,0,38,0,0,0,39,0,0,0,25,0,37,27,0,2,0,0,50,21,5,0,32,0,10,0,0,47,
10,13,0,0,0,47,43,5,0,0,0,0,0,0,0,0,0,0,19,0,11,0,19,9,27,0,17,0,17,0,32,0,35,25,7,32,0,0,39,0,11,0,5,44,0,34,0,35,0,4,
0,0,48,0,35,13,0,48,0,0,0,0,0,46,12,4,32,44,0,0,0,0,0,0,0,0,50,17,17,0,0,0,0,34,0,0,0,22,0,0,36,32,0,0,0,0,0,1,0,14,
0,30,0,0,43,21,4,5,0,16,0,43,0,16,4,26,13,0,0,35,10,16,44,0,0,0,20,0,0,0,49,0,16,0,0,3,16,0,0,47,24,5,0,10,0,37,3,43,20,0,
0,16,0,0,10,0,0,49,45,0,0,0,0,0,0,0,26,0,0,16,0,38,13,44,46,8,12,21,1,47,27,0,0,0,48,8,24,21,0,0,31,27,45,24,0,0,21,0,37,0,
0,36,0,50,25,0,46,13,0,0,49,11,19,8,0,0,11,0,7,39,0,0,0,30,0,0,0,20,29,0,15,0,0,0,15,0,45,0,0,39,0,0,0,0,0,0,1,50,0,16,
50,14,0,0,50,40,25,2,18,47,0,0,0,10,0,0,21,11,45,19,3,0,0,0,47,0,18,0,9,0,0,0,0,0,0,8,20,0,0,0,0,26,33,48,0,0,17,0,0,4,
0,46,48,47,0,0,36,0,43,0,0,38,34,22,48,0,0,0,0,0,48,0,0,0,2,0,0,0,6,3,0,0,0,47,7,0,43,45,0,0,0,0,0,0,28,0,0,0,4,0,
35,0,0,11,47,0,44,0,45,0,25,0,0,36,0,0,0,0,0,0,18,12,0,36,0,0,39,41,0,0,9,0,0,0,0,31,25,33,2,0,0,0,0,22,37,6,0,39,0,16,
0,0,43,0,32,0,0,50,0,50,36,0,38,27,0,0,46,0,0,45,47,0,30,25,0,45,0,0,0,0,0,0,0,0,0,0,9,28,0,29,27,17,12,0,0,28,24,24,0,0,
0,0,27,17,43,41,35,26,0,44,18,0,0,18,41,0,18,0,16,15,33,0,24,0,18,0,0,11,36,10,6,21,6,26,0,0,0,34,0,0,37,0,0,26,6,3,0,0,22,17,
29,0,0,8,16,0,23,0,0,0,0,0,10,41,33,0,34,23,0,0,0,29,0,6,32,0,0,0,29,0,0,34,14,0,0,46,0,0,3,0,0,0,4,0,47,21,0,35,5,33,
40,0,0,11,44,0,0,44,12,0,0,11,1,5,0,0,27,0,15,47,0,0,0,0,0,0,0,0,22,0,0,15,0,0,0,36,0,0,0,1,0,10,47,0,0,0,0,0,0,0,
0,42,0,4,28,0,0,0,0,24,0,28,20,4,0,27,44,36,0,16,20,18,0,47,15,36,0,10,40,46,10,0,35,0,0,12,0,0,47,24,0,29,0,15,0,0,0,46,0,15,
0,0,0,0,50,0,0,0,35,38,0,3,26,27,0,0,0,0,0,40,44,0,0,37,0,29,40,0,0,8,0,12,0,0,8,0,0,0,37,0,26,0,17,31,26,0,14,46,0,30,
23,0,20,0,44,18,0,31,0,0,15,15,11,5,50,0,0,24,2,0,0,0,38,0,43,0,0,37,32,2,0,16,0,0,0,49,11,0,0,0,0,0,0,0,48,0,37,0,5,0,
25,0,21,0,7,0,0,4,3,0,0,0,25,47,0,20,0,0,5,0,0,33,48,0,0,0,10,14,0,23,0,0,0,0,0,0,21,23,15,16,0,0,38,0,45,0,0,0,40,0,
