#NO_PRODUCTS, NO_STORES
0.0,0.0,19.81,23.37,0.0,0.0,0.0,22.24,25.32,0.0,22.01,0.0,0.0,22.62,20.82,0.0,0.0,0.0,24.65,23.96,0.0,21.33,0.0,22.59,26.56,0.0,22.75,0.0,0.0,0.0,0.0,25.63,0.0,0.0,18.48,0.0,0.0,26.95,0.0,24.08,22.47,0.0,25.97,22.59,0.0,26.19,21.82,22.9,0.0,22.57,
23.05,0.0,0.0,25.8,0.0,21.8,0.0,22.69,24.81,23.2,0.0,22.08,0.0,0.0,25.76,0.0,26.85,21.61,0.0,25.62,0.0,20.06,20.02,21.64,23.42,0.0,0.0,0.0,23.69,0.0,23.99,20.13,0.0,19.2,0.0,0.0,22.78,20.09,0.0,25.87,0.0,25.45,18.48,0.0,21.78,0.0,20.39,0.0,0.0,20.82,
23.79,0.0,23.6,26.23,0.0,0.0,0.0,0.0,0.0,22.54,0.0,0.0,0.0,25.29,0.0,0.0,0.0,20.46,24.73,22.02,0.0,0.0,23.13,24.77,0.0,20.85,20.02,24.66,19.44,20.92,0.0,0.0,22.02,0.0,0.0,20.95,0.0,20.23,0.0,0.0,0.0,19.39,0.0,0.0,21.02,0.0,18.11,0.0,0.0,0.0,
22.29,25.17,0.0,24.06,20.21,25.0,0.0,0.0,22.24,0.0,0.0,0.0,23.03,21.62,24.87,0.0,0.0,20.57,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,25.07,0.0,22.27,21.18,0.0,0.0,19.92,0.0,0.0,22.76,0.0,0.0,0.0,23.15,22.16,0.0,26.2,23.86,0.0,19.3,21.17,0.0,0.0,
0.0,21.63,24.14,0.0,0.0,19.01,23.23,0.0,22.0,20.36,22.71,0.0,24.37,22.82,22.13,0.0,19.92,23.07,19.99,22.88,0.0,20.65,0.0,22.55,21.8,0.0,21.08,23.27,0.0,0.0,22.16,21.85,0.0,0.0,22.67,20.36,23.62,25.23,22.39,0.0,0.0,17.23,0.0,24.81,0.0,21.07,0.0,0.0,23.27,0.0,
21.67,0.0,0.0,0.0,0.0,21.82,26.83,20.09,0.0,0.0,23.76,24.0,0.0,0.0,22.22,0.0,0.0,0.0,0.0,21.99,18.76,0.0,0.0,0.0,25.1,23.48,0.0,0.0,0.0,19.67,0.0,0.0,0.0,0.0,20.09,0.0,23.36,24.32,0.0,23.56,22.03,0.0,23.18,21.44,18.21,23.4,21.03,22.41,0.0,0.0,
21.91,0.0,23.2,0.0,0.0,19.86,18.92,22.95,24.77,24.65,22.17,0.0,0.0,22.12,26.4,0.0,0.0,0.0,18.26,0.0,0.0,0.0,23.48,24.8,0.0,0.0,21.54,0.0,22.85,0.0,22.68,0.0,21.51,0.0,0.0,21.14,23.73,19.6,0.0,0.0,18.83,20.26,21.24,0.0,0.0,0.0,22.82,22.13,23.06,0.0,
0.0,0.0,0.0,25.97,24.18,0.0,20.81,0.0,23.47,19.08,21.6,23.56,0.0,19.37,0.0,0.0,22.67,0.0,0.0,22.95,21.02,21.81,0.0,0.0,19.51,0.0,28.26,0.0,24.73,20.68,0.0,22.71,23.51,0.0,26.61,24.9,25.32,0.0,26.33,0.0,22.78,0.0,0.0,0.0,24.32,19.54,20.87,0.0,0.0,21.73,
20.99,0.0,21.25,0.0,0.0,0.0,0.0,24.12,28.8,0.0,23.51,25.83,21.41,0.0,25.67,19.77,0.0,0.0,0.0,0.0,0.0,23.84,21.33,23.83,25.22,0.0,0.0,0.0,0.0,24.94,23.18,25.38,23.74,0.0,24.58,0.0,0.0,0.0,19.52,25.77,0.0,0.0,0.0,20.93,24.05,21.84,21.24,0.0,0.0,21.08,
0.0,0.0,0.0,22.48,0.0,22.33,0.0,0.0,0.0,25.27,0.0,0.0,21.35,22.02,0.0,23.7,0.0,0.0,0.0,0.0,21.59,0.0,0.0,22.91,22.98,22.63,25.78,0.0,0.0,20.31,24.78,0.0,0.0,0.0,22.18,0.0,0.0,19.38,22.08,20.99,0.0,0.0,0.0,0.0,0.0,0.0,26.74,0.0,0.0,0.0,
24.83,23.37,0.0,0.0,0.0,25.17,24.37,0.0,25.49,0.0,21.61,22.01,0.0,21.93,27.28,0.0,25.36,22.47,22.74,0.0,21.84,20.27,22.92,20.37,0.0,0.0,0.0,26.79,26.44,0.0,0.0,28.33,0.0,0.0,0.0,22.37,20.49,0.0,0.0,0.0,0.0,26.25,23.18,26.67,0.0,25.17,22.78,25.12,0.0,0.0,
0.0,21.08,22.07,0.0,0.0,20.93,0.0,25.44,0.0,23.32,20.33,18.14,0.0,0.0,0.0,0.0,22.87,0.0,20.86,25.52,20.65,0.0,0.0,0.0,0.0,22.03,25.1,0.0,21.98,29.37,0.0,0.0,19.14,0.0,0.0,0.0,19.77,0.0,21.73,24.36,26.17,0.0,0.0,26.92,0.0,0.0,0.0,26.93,0.0,24.52,
22.06,17.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,20.77,23.89,0.0,0.0,18.07,0.0,24.87,20.33,0.0,22.92,23.05,0.0,0.0,22.53,0.0,22.37,0.0,0.0,0.0,23.38,19.15,18.68,24.94,0.0,0.0,0.0,26.06,0.0,0.0,0.0,
23.02,0.0,22.01,22.63,21.19,0.0,23.62,0.0,0.0,0.0,0.0,23.88,0.0,0.0,0.0,22.33,0.0,0.0,0.0,0.0,24.03,22.86,20.65,0.0,18.57,0.0,22.83,0.0,24.26,22.66,0.0,0.0,0.0,0.0,0.0,0.0,24.84,24.75,21.67,0.0,18.89,22.58,0.0,23.52,23.23,0.0,0.0,24.11,0.0,21.99,
0.0,19.97,21.56,0.0,0.0,0.0,22.75,23.09,24.99,20.99,20.17,20.76,26.21,23.77,20.79,24.41,23.07,21.64,23.5,0.0,23.62,0.0,25.38,20.83,25.49,0.0,22.66,23.5,0.0,20.27,23.24,22.15,0.0,0.0,0.0,0.0,21.35,0.0,24.32,21.84,0.0,24.84,22.9,0.0,28.23,25.34,20.9,22.77,0.0,0.0,
0.0,27.09,24.07,25.51,28.1,24.69,0.0,19.14,0.0,0.0,22.44,19.96,0.0,0.0,22.53,21.64,22.83,18.04,0.0,0.0,25.32,0.0,0.0,22.9,0.0,0.0,25.6,22.38,25.12,0.0,24.99,21.59,0.0,0.0,0.0,23.69,0.0,20.54,0.0,0.0,23.49,0.0,18.48,0.0,0.0,24.13,0.0,19.32,24.77,23.85,
24.83,0.0,0.0,0.0,22.75,24.37,0.0,21.59,21.68,0.0,18.59,16.4,0.0,21.27,21.59,22.15,22.15,22.94,0.0,0.0,0.0,0.0,21.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,19.06,21.75,20.14,0.0,26.07,0.0,0.0,0.0,24.36,0.0,0.0,0.0,23.06,
19.92,0.0,0.0,19.0,0.0,0.0,0.0,0.0,23.6,0.0,19.88,23.44,21.84,0.0,16.85,25.26,0.0,0.0,18.92,0.0,21.77,0.0,0.0,17.89,0.0,0.0,0.0,19.93,24.13,23.94,21.29,22.93,21.46,23.48,23.49,25.27,24.2,20.01,0.0,0.0,20.59,23.69,0.0,26.58,22.55,0.0,0.0,23.64,23.38,0.0,
0.0,0.0,0.0,20.09,22.71,0.0,0.0,22.31,20.8,0.0,0.0,22.39,0.0,0.0,21.58,22.1,28.32,0.0,23.71,0.0,22.47,0.0,0.0,23.22,0.0,0.0,0.0,22.44,0.0,20.75,20.66,0.0,24.08,0.0,0.0,27.52,20.4,0.0,0.0,0.0,22.77,21.31,0.0,0.0,0.0,0.0,0.0,0.0,22.84,23.64,
18.52,22.11,0.0,16.74,24.77,21.67,25.45,19.39,0.0,0.0,0.0,0.0,0.0,22.14,0.0,24.75,24.37,21.81,22.29,0.0,22.21,20.29,0.0,0.0,23.46,27.11,24.59,20.6,22.36,20.37,0.0,24.12,0.0,0.0,22.61,0.0,20.17,22.17,20.93,0.0,20.71,22.43,23.57,0.0,0.0,0.0,0.0,22.36,23.52,0.0,
23.09,0.0,21.86,0.0,0.0,0.0,19.72,0.0,0.0,0.0,20.59,0.0,0.0,24.64,21.05,0.0,26.55,0.0,0.0,0.0,20.66,0.0,0.0,21.15,0.0,22.28,0.0,26.25,25.4,22.0,19.23,0.0,0.0,20.55,0.0,21.11,0.0,0.0,19.88,20.51,23.18,0.0,20.97,19.49,22.41,0.0,0.0,0.0,0.0,23.15,
20.22,0.0,0.0,0.0,20.9,0.0,24.23,21.27,24.21,0.0,21.64,21.53,23.32,21.91,26.45,20.0,0.0,0.0,24.97,0.0,0.0,0.0,0.0,25.55,0.0,0.0,19.99,18.64,0.0,0.0,0.0,0.0,22.37,0.0,19.87,0.0,23.53,22.58,0.0,0.0,0.0,17.56,0.0,23.15,0.0,0.0,17.49,0.0,0.0,24.74,
0.0,23.0,24.18,24.32,24.03,0.0,0.0,26.11,22.02,21.63,23.66,25.7,0.0,19.37,23.86,27.5,0.0,0.0,0.0,21.04,0.0,0.0,0.0,19.97,20.99,0.0,0.0,0.0,23.93,0.0,0.0,18.77,23.21,24.97,0.0,22.2,0.0,24.91,0.0,21.3,0.0,22.95,0.0,26.38,19.78,23.61,0.0,0.0,0.0,20.07,
0.0,0.0,23.3,0.0,0.0,0.0,19.5,0.0,26.23,0.0,23.19,0.0,0.0,21.4,23.25,22.19,0.0,0.0,24.14,23.17,19.1,0.0,0.0,0.0,0.0,0.0,21.45,0.0,19.86,19.52,26.0,21.68,25.45,18.06,0.0,23.16,22.67,19.43,0.0,25.0,0.0,19.87,0.0,18.55,25.14,20.85,0.0,0.0,0.0,0.0,
0.0,21.71,19.39,0.0,24.17,0.0,0.0,21.65,23.29,0.0,21.69,22.22,21.72,25.03,0.0,0.0,24.0,0.0,25.34,0.0,0.0,22.29,0.0,0.0,28.05,25.57,21.8,0.0,0.0,0.0,21.65,0.0,0.0,0.0,0.0,0.0,22.25,0.0,22.07,23.77,23.21,23.58,0.0,21.64,21.08,0.0,0.0,24.01,20.16,0.0,
23.26,0.0,23.63,0.0,0.0,0.0,22.16,24.1,0.0,0.0,22.07,25.44,21.95,0.0,0.0,0.0,20.7,0.0,0.0,0.0,24.71,0.0,0.0,22.71,0.0,0.0,0.0,20.85,0.0,23.13,24.93,0.0,25.8,21.29,22.28,0.0,22.24,22.12,0.0,24.84,0.0,27.81,21.82,20.2,25.01,24.53,0.0,19.38,23.29,25.3,
19.86,0.0,21.6,0.0,21.53,0.0,20.42,25.96,0.0,0.0,0.0,22.81,27.14,0.0,0.0,24.34,18.46,24.21,22.16,24.26,0.0,0.0,0.0,0.0,23.75,0.0,21.89,21.26,25.61,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,27.66,0.0,0.0,22.1,0.0,20.26,22.7,0.0,25.87,0.0,0.0,21.81,25.38,
0.0,0.0,0.0,0.0,25.17,0.0,19.93,22.83,23.42,24.32,27.24,0.0,21.13,0.0,0.0,20.66,0.0,0.0,0.0,24.34,20.62,0.0,0.0,20.68,0.0,22.38,0.0,23.7,25.52,27.13,0.0,18.62,22.26,0.0,0.0,0.0,21.1,21.71,19.02,0.0,24.11,0.0,20.07,22.4,21.93,0.0,21.52,22.0,20.96,24.73,
0.0,24.16,28.41,0.0,20.64,28.71,0.0,0.0,0.0,22.54,22.12,0.0,0.0,0.0,0.0,0.0,21.43,0.0,19.76,19.69,0.0,22.5,0.0,24.7,0.0,23.26,0.0,21.91,0.0,22.92,0.0,0.0,0.0,0.0,0.0,20.82,0.0,0.0,0.0,0.0,24.86,16.08,0.0,21.73,0.0,22.74,0.0,0.0,0.0,21.97,
25.11,20.16,26.14,0.0,22.84,0.0,24.64,0.0,0.0,0.0,21.64,20.69,0.0,26.56,21.86,20.76,0.0,18.67,0.0,0.0,0.0,0.0,0.0,24.16,24.41,23.4,0.0,18.9,23.15,23.1,0.0,23.67,0.0,0.0,20.08,23.75,0.0,0.0,22.2,0.0,24.52,0.0,19.69,19.47,21.31,0.0,0.0,0.0,22.31,0.0,
0.0,0.0,20.28,0.0,22.54,0.0,19.63,0.0,24.28,26.38,0.0,21.7,21.61,0.0,0.0,25.78,24.27,0.0,0.0,22.62,20.58,0.0,0.0,0.0,23.28,0.0,21.42,0.0,0.0,0.0,0.0,23.52,0.0,22.77,20.0,22.02,0.0,0.0,0.0,19.04,21.31,0.0,0.0,25.02,27.93,23.47,0.0,0.0,0.0,0.0,
0.0,22.84,0.0,0.0,24.21,0.0,0.0,0.0,21.12,0.0,23.65,25.46,25.86,0.0,0.0,25.45,0.0,21.23,0.0,0.0,20.43,0.0,20.48,22.79,0.0,25.64,20.0,20.26,0.0,0.0,20.43,0.0,0.0,21.57,0.0,24.92,0.0,0.0,22.29,0.0,0.0,0.0,0.0,18.71,28.05,0.0,0.0,0.0,20.17,0.0,
0.0,25.41,26.74,0.0,0.0,23.94,21.94,25.93,0.0,0.0,23.69,19.84,0.0,0.0,25.77,0.0,22.06,22.16,20.78,24.41,22.21,0.0,20.4,0.0,0.0,23.06,0.0,0.0,0.0,0.0,0.0,19.58,20.44,0.0,0.0,19.59,23.3,0.0,0.0,0.0,18.85,19.99,23.26,0.0,22.72,0.0,0.0,24.04,22.35,0.0,
0.0,0.0,0.0,23.79,20.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,23.36,20.51,25.31,0.0,23.05,0.0,17.71,20.98,23.63,0.0,0.0,23.11,0.0,0.0,25.96,24.96,0.0,17.88,0.0,0.0,21.19,0.0,20.57,21.44,0.0,0.0,28.45,0.0,0.0,24.95,0.0,20.51,23.53,0.0,22.17,0.0,0.0,
0.0,26.17,22.87,0.0,0.0,0.0,24.44,22.98,0.0,0.0,26.71,20.9,24.28,0.0,26.02,21.99,0.0,20.73,22.93,0.0,22.36,0.0,0.0,27.12,25.08,0.0,0.0,20.72,21.02,0.0,21.64,23.08,23.58,0.0,25.14,0.0,0.0,0.0,23.27,22.85,0.0,21.55,19.71,0.0,0.0,23.95,20.47,0.0,22.59,26.98,
#MATRIX OF AVAILABILITY (ROWS STORES - COLUMNS PRODUCTS)
18,7,23,19,30,0,0,0,0,41,0,0,0,0,0,0,16,39,18,18,33,20,0,23,0,24,0,0,46,0,27,0,28,0,0,9,0,27,0,24,0,0,19,28,42,15,0,0,15,36,
0,12,0,6,39,28,9,0,7,0,42,0,0,46,0,0,0,50,0,0,0,0,0,0,48,0,42,0,27,0,0,40,0,0,22,10,6,0,0,0,0,37,0,0,13,43,30,36,27,0,
0,23,24,0,28,0,12,0,36,16,32,27,9,0,0,0,46,0,0,0,0,30,4,12,19,21,22,0,0,0,0,0,0,0,0,0,4,0,45,38,43,21,33,0,41,0,0,0,6,38,
0,44,22,0,5,37,0,0,0,0,5,0,19,0,8,30,16,25,10,27,38,8,39,0,0,0,14,21,16,34,21,36,10,7,0,34,41,0,0,26,0,50,0,19,39,14,0,0,0,45,
0,6,14,0,0,0,13,0,0,48,45,0,16,0,0,34,0,40,0,0,0,30,30,0,31,34,0,0,10,0,7,35,0,45,38,42,0,0,0,0,38,30,37,0,0,0,16,0,0,7,
0,2,0,0,48,14,31,0,0,0,0,33,0,4,0,0,43,14,2,0,0,28,14,34,13,22,0,0,48,0,18,0,0,4,22,49,50,0,0,22,45,0,10,0,39,22,0,0,0,0,
14,0,32,31,0,0,0,48,21,3,0,0,0,12,0,1,18,0,30,0,0,0,43,44,8,0,0,34,0,0,49,0,0,13,0,0,3,0,0,0,0,0,0,35,0,49,45,18,0,13,
0,0,0,0,0,24,44,0,0,0,38,44,0,0,0,32,0,0,40,46,0,0,11,0,47,43,40,1,0,0,0,0,0,34,44,7,0,23,40,0,0,23,6,28,16,11,28,0,0,0,
0,0,0,0,0,0,16,0,15,18,0,0,41,9,26,0,21,0,0,23,0,33,7,0,0,4,0,22,0,36,15,30,47,0,35,0,0,0,0,0,1,0,1,13,0,45,31,0,20,23,
0,24,0,16,36,41,24,30,0,9,42,0,7,32,21,13,14,37,50,0,6,22,0,0,35,0,25,0,29,0,0,35,16,0,0,9,39,3,0,8,0,45,0,0,33,44,0,1,0,0,
6,26,18,43,0,0,4,9,0,25,43,27,43,9,22,0,42,36,0,21,0,0,50,0,0,0,0,0,48,10,18,0,0,0,20,16,6,18,0,0,0,0,16,0,0,48,0,0,0,0,
47,0,0,0,0,21,0,0,0,0,0,0,20,32,0,48,21,0,0,25,38,22,16,0,15,17,0,39,49,0,0,0,0,41,8,47,0,27,2,17,0,0,22,48,2,0,29,0,15,0,
25,39,33,48,10,0,0,0,41,0,0,0,0,21,9,29,37,15,0,0,0,24,11,26,0,0,8,0,0,0,46,17,0,0,26,0,37,4,14,0,42,0,41,0,0,30,17,0,16,0,
16,32,0,33,24,35,28,0,0,0,0,39,0,0,19,2,0,0,6,0,0,0,0,0,0,22,47,23,0,0,0,0,49,0,21,23,0,33,0,0,0,0,0,4,33,2,14,0,14,0,
0,0,33,36,0,16,0,0,0,0,14,10,0,0,0,0,32,0,0,0,0,36,0,0,38,0,48,0,0,46,15,0,14,0,0,0,35,0,0,26,10,0,0,33,0,0,0,0,0,0,
35,0,0,31,0,0,0,0,38,0,0,22,28,23,37,46,8,0,28,0,0,0,32,42,0,0,0,16,28,0,0,14,33,0,12,0,0,0,19,1,0,0,0,30,27,0,0,16,0,14,
0,0,0,0,4,45,0,14,0,21,30,0,14,44,44,37,26,44,42,14,20,36,0,35,0,0,34,8,38,0,46,17,7,16,39,46,0,0,41,0,30,0,37,0,0,42,0,45,4,43,
17,0,29,45,0,47,0,47,17,43,6,0,17,0,0,0,29,20,6,26,0,20,10,10,32,0,30,28,0,0,1,0,0,26,0,15,0,8,28,0,25,4,25,0,0,0,29,37,0,48,
0,13,47,0,0,29,36,42,0,0,39,12,28,27,0,0,15,40,2,14,37,0,0,0,0,0,0,45,0,1,7,0,0,28,0,7,0,0,0,0,0,32,0,0,5,10,8,45,0,21,
0,0,42,0,46,0,42,20,28,41,45,25,8,0,27,0,4,0,0,19,0,0,38,19,50,0,7,30,33,3,0,5,7,0,0,0,0,20,42,26,0,9,0,35,0,1,42,29,17,11,
37,29,46,18,42,33,43,0,0,0,30,14,0,2,3,39,0,12,25,41,0,0,0,0,18,0,0,1,0,9,0,19,41,20,31,0,0,0,47,50,33,0,0,0,0,39,0,8,0,0,
0,0,21,28,31,25,0,0,0,0,18,27,20,45,18,26,20,0,17,3,17,0,0,0,27,30,0,27,44,11,36,34,9,29,0,27,0,0,0,39,0,0,31,36,0,42,0,45,10,0,
0,6,0,0,37,0,38,40,1,0,0,0,13,21,0,0,0,0,0,0,0,44,0,14,11,34,0,0,0,0,0,10,37,0,0,0,0,12,0,36,41,0,48,0,0,0,0,22,50,0,
0,16,37,23,40,43,0,50,0,45,50,16,41,40,33,5,0,18,30,0,50,0,0,10,23,0,25,43,39,50,0,10,0,21,21,0,0,2,11,15,0,0,0,39,31,0,5,44,46,35,
2,31,0,0,0,30,0,15,0,0,0,21,37,0,0,0,0,0,44,26,38,0,50,0,0,17,30,7,18,0,47,9,32,0,30,0,40,0,23,3,14,0,16,40,32,0,0,0,33,30,
4,0,0,33,0,10,15,0,0,0,0,13,0,0,42,0,33,0,45,13,0,15,0,0,0,22,0,35,45,0,43,47,0,0,0,0,28,0,5,0,0,33,36,27,0,19,0,34,19,0,
0,35,12,0,28,0,0,0,0,8,29,0,0,40,15,0,0,42,0,43,17,3,49,14,0,42,44,0,48,23,16,33,46,0,0,24,0,0,0,0,0,26,9,0,49,9,0,20,0,10,
9,0,25,0,0,0,0,0,0,0,34,25,25,21,34,0,0,0,21,22,12,0,50,0,9,0,48,47,28,45,0,0,0,0,0,29,22,0,0,3,0,38,45,38,19,0,0,0,49,0,
0,9,0,0,0,50,0,0,0,0,43,1,49,12,0,0,25,14,25,0,30,0,41,0,0,0,0,44,27,47,31,38,0,0,33,0,32,0,3,0,0,42,46,0,41,49,0,0,0,29,
35,3,35,0,0,28,0,0,18,0,0,36,0,11,46,0,49,30,35,0,0,29,38,0,15,42,32,2,0,0,0,0,0,0,0,35,11,33,30,38,0,35,0,0,10,0,15,20,10,0,
39,28,40,0,23,19,15,38,13,41,5,49,0,0,0,38,0,10,19,48,49,0,0,0,0,0,15,12,22,45,0,0,45,33,30,0,0,0,0,0,10,3,3,42,6,3,0,0,34,0,
0,43,0,0,13,0,0,0,0,0,0,13,0,0,0,0,12,29,0,47,0,0,0,0,9,44,29,50,9,0,0,43,0,3,16,25,14,37,42,15,0,43,44,0,32,0,0,0,28,29,
0,0,0,34,0,22,4,36,0,22,15,0,48,48,0,9,0,29,0,12,3,0,0,24,25,27,24,0,0,36,0,0,44,29,30,31,0,0,0,0,0,38,0,0,12,26,0,45,0,0,
0,0,0,45,0,0,0,18,0,40,18,47,0,0,0,0,0,4,0,13,0,48,0,0,39,22,11,0,1,11,31,0,36,0,46,0,0,0,8,17,0,0,0,41,0,0,0,0,0,49,
0,36,0,25,0,25,0,23,44,21,0,4,28,0,29,0,0,9,0,12,0,27,0,19,0,0,0,49,0,0,0,0,0,0,0,2,0,0,0,6,33,9,0,0,34,0,35,16,28,20,
0,22,0,0,12,48,28,0,26,0,50,0,0,0,8,0,0,0,9,0,7,0,0,1,0,0,23,0,0,22,0,18,7,46,18,0,20,41,0,0,31,0,0,48,0,1,0,0,0,0,
0,40,31,0,0,0,0,0,41,0,14,0,0,30,11,0,0,0,14,0,43,14,44,0,0,0,35,0,0,0,27,0,36,37,19,33,36,39,40,0,0,33,0,43,38,19,37,0,0,36,
13,45,25,35,0,42,0,0,2,41,0,0,32,0,0,0,33,0,28,35,0,0,0,0,3,0,28,41,43,0,0,0,15,0,0,33,0,27,38,0,0,30,0,14,10,6,40,0,41,0,
25,20,41,0,50,0,0,22,49,0,0,49,0,0,0,0,0,0,43,0,0,0,0,1,31,0,0,0,20,26,0,10,0,0,17,6,0,0,0,31,0,0,0,36,0,0,38,45,19,0,
0,2,18,24,10,0,0,25,0,0,3,24,14,0,37,0,8,0,0,4,14,0,0,14,0,0,34,0,41,0,20,33,0,36,40,0,38,17,30,0,0,0,23,42,45,0,0,0,3,0,
3,15,0,7,0,1,0,41,49,0,0,0,0,0,0,17,38,0,0,0,42,0,0,22,17,0,0,0,27,0,49,50,9,38,44,48,47,8,6,10,0,0,0,0,0,45,13,0,0,0,
0,28,40,11,46,0,37,0,0,0,0,0,8,0,0,16,41,0,34,43,33,45,26,27,0,13,30,0,0,0,16,13,22,0,30,0,39,0,47,14,17,0,0,25,5,0,0,0,33,43,
0,0,0,31,28,0,0,9,0,9,36,0,41,0,0,3,0,45,0,0,41,1,0,30,35,15,0,37,0,12,0,0,41,14,0,34,0,24,0,0,33,0,14,16,0,21,0,6,3,0,
31,10,44,0,0,18,18,0,7,20,47,0,0,0,0,42,0,0,0,35,7,40,0,0,0,0,0,39,0,2,0,0,0,45,11,25,0,17,0,0,0,0,47,0,39,45,17,20,0,0,
0,28,21,40,6,25,18,0,36,0,30,7,9,0,0,33,28,50,21,0,50,33,0,0,19,30,0,3,0,0,0,9,0,0,0,9,15,0,0,12,28,43,19,0,43,39,0,0,0,12,
0,19,0,0,45,0,0,44,0,32,0,44,27,34,0,0,0,0,0,35,41,40,0,39,0,0,0,35,16,0,0,38,14,40,0,0,0,26,34,26,0,0,10,24,28,14,27,0,0,43,
45,42,0,0,6,0,47,20,0,10,9,7,36,0,0,0,22,18,0,0,0,0,0,0,5,2,45,0,0,0,0,8,17,0,0,21,0,0,2,15,0,39,0,43,50,0,24,0,0,31,
28,0,12,5,21,0,0,0,0,39,0,0,0,23,11,0,0,35,0,20,0,4,0,0,0,40,0,29,0,9,12,36,31,1,35,10,49,29,5,0,32,0,39,0,29,0,0,0,0,0,
12,24,16,50,48,20,0,32,0,0,22,0,5,4,0,0,43,40,31,39,47,1,47,30,0,38,0,20,8,8,31,0,9,0,0,0,0,5,0,33,48,0,46,0,0,0,0,22,3,7,
23,39,15,22,10,0,49,31,0,0,0,0,10,0,33,50,0,48,0,0,25,0,0,19,22,0,0,0,27,0,0,26,47,0,13,22,0,0,42,7,47,5,0,0,0,35,0,0,0,38,
28,0,0,23,0,22,0,30,0,0,0,0,0,28,15,0,0,40,0,49,0,28,43,49,0,0,11,40,43,0,0,34,30,42,0,19,0,8,37,33,0,0,42,12,0,1,0,26,0,0,
33,0,31,0,0,0,10,30,0,0,0,2,13,0,47,0,0,0,0,46,16,15,50,36,40,41,43,0,18,0,1,0,3,0,50,0,1,0,38,28,49,43,39,12,0,0,3,0,0,0,
0,10,0,15,0,36,2,0,10,16,0,0,0,21,16,10,32,16,3,0,0,0,0,20,39,0,0,27,0,0,45,24,0,0,0,39,0,32,0,17,41,32,41,0,15,0,20,43,0,8,
33,0,29,40,6,13,24,0,7,31,0,48,37,0,14,24,0,48,13,23,0,18,0,32,0,10,13,0,45,0,37,49,16,39,46,0,0,0,0,0,0,0,0,17,0,0,0,0,9,20,
0,33,0,0,0,22,0,0,0,33,36,17,0,0,21,6,0,42,44,44,0,36,0,0,21,40,45,0,0,23,0,0,20,31,12,48,0,0,0,0,0,0,16,4,11,0,1,40,0,0,
0,42,33,6,1,0,0,48,0,0,42,0,0,12,0,14,22,47,0,1,28,0,0,0,41,0,0,0,3,0,11,0,0,0,37,0,0,0,0,0,0,0,10,34,45,0,0,0,0,3,
39,32,0,27,34,0,0,0,0,0,46,0,0,23,0,32,0,0,20,15,21,0,31,10,0,3,0,0,21,0,11,28,0,0,23,0,0,0,38,0,0,0,0,32,0,5,44,13,34,0,
43,0,0,0,0,0,0,0,0,17,0,12,29,0,0,28,0,0,0,19,0,34,0,25,0,49,49,3,0,32,0,0,0,14,0,0,0,0,2,0,22,17,26,41,0,0,17,36,0,0,
0,31,22,0,29,3,17,1,0,35,46,16,40,14,23,1,8,26,50,0,14,2,0,19,42,24,31,39,4,0,0,23,0,0,9,10,0,0,0,0,28,0,1,0,33,34,22,10,42,0,
0,35,41,0,0,25,0,3,39,36,0,20,0,39,14,0,0,0,0,2,0,0,2,0,0,46,0,37,0,0,33,50,18,0,19,0,0,0,37,36,43,0,25,25,0,0,0,0,0,29,
5,12,0,31,21,50,0,23,38,0,35,6,11,0,8,0,20,38,22,33,36,48,6,0,33,0,0,34,0,41,27,0,0,0,0,0,0,0,29,0,6,41,0,27,30,31,0,45,0,0,
0,50,0,0,19,15,31,0,0,19,26,0,0,3,38,32,0,25,0,0,32,0,28,10,26,44,0,0,0,18,38,41,0,2,27,0,0,0,0,22,28,11,16,0,0,0,5,0,0,35,
39,0,0,0,0,6,9,0,39,0,0,0,44,0,34,34,0,0,13,13,0,14,22,0,0,4,49,21,17,0,0,0,0,15,24,0,34,0,17,0,0,44,0,0,0,45,0,0,42,0,
32,46,32,25,20,0,16,0,20,32,0,0,0,0,0,0,11,0,21,0,0,0,0,1,0,4,49,0,0,0,0,0,48,49,27,4,29,0,30,0,0,0,0,48,0,0,0,0,31,25,
48,0,37,40,0,49,0,0,0,0,43,0,0,48,34,0,22,0,42,0,29,0,12,0,36,0,10,0,13,0,0,47,42,0,0,0,14,0,6,0,0,33,10,21,0,36,14,27,11,0,
0,0,5,27,0,0,0,40,24,0,30,0,0,32,43,0,0,0,37,37,0,26,0,16,47,0,14,0,0,0,0,18,0,0,32,0,0,10,0,26,24,0,12,16,0,42,8,48,0,19,
47,0,0,44,0,7,0,26,34,42,0,37,0,0,25,0,19,31,0,17,0,48,35,24,41,0,0,0,18,0,34,7,0,1,0,0,41,46,0,49,0,22,34,0,13,0,47,0,0,35,
21,0,26,37,0,0,0,0,0,25,0,0,0,40,0,0,0,39,46,14,0,0,20,29,0,11,43,29,44,17,0,0,12,0,0,29,0,13,0,0,0,11,0,0,32,0,41,0,0,0,
