#NO_PRODUCTS, NO_STORES
0.0,0.0,0.0,0.0,23.38,19.64,0.0,0.0,27.6,21.34,21.06,0.0,20.91,0.0,20.96,22.36,22.26,21.67,0.0,0.0,0.0,0.0,20.83,0.0,25.05,0.0,18.12,0.0,24.3,0.0,0.0,21.81,22.13,0.0,0.0,0.0,0.0,0.0,22.28,0.0,0.0,0.0,21.32,24.5,0.0,21.84,0.0,0.0,19.62,21.84,
20.71,21.86,20.82,0.0,28.55,21.25,0.0,0.0,23.73,0.0,24.05,0.0,16.92,21.57,21.65,25.01,23.98,24.81,21.54,19.77,0.0,0.0,20.22,23.37,0.0,0.0,21.73,0.0,0.0,0.0,22.72,0.0,0.0,23.77,22.71,24.42,22.72,24.3,19.78,17.32,24.28,0.0,20.48,23.5,0.0,0.0,21.86,22.27,24.87,24.36,
0.0,23.34,0.0,0.0,0.0,21.87,0.0,25.68,23.8,26.28,0.0,18.68,24.82,0.0,21.92,21.8,24.87,27.11,0.0,27.21,0.0,29.47,0.0,0.0,24.57,21.06,25.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06,22.53,0.0,0.0,20.97,27.6,20.76,18.17,22.67,17.86,19.36,23.41,19.78,
0.0,23.79,0.0,24.28,20.35,21.24,0.0,22.52,0.0,24.09,0.0,20.63,23.13,0.0,0.0,20.36,25.6,22.5,26.12,20.58,18.49,21.13,0.0,20.02,22.83,26.77,20.94,24.53,23.14,0.0,21.97,22.76,0.0,0.0,22.24,0.0,19.83,26.89,20.28,21.79,0.0,22.27,0.0,20.53,21.37,21.64,20.63,24.84,0.0,25.7,
24.71,23.43,0.0,22.03,23.91,25.33,0.0,22.74,24.41,0.0,0.0,0.0,0.0,24.12,0.0,0.0,21.81,23.93,0.0,0.0,22.25,18.94,0.0,21.63,23.07,0.0,24.65,20.41,0.0,0.0,24.76,25.32,21.65,0.0,0.0,0.0,0.0,27.31,21.64,20.91,0.0,0.0,0.0,0.0,0.0,0.0,20.24,0.0,22.26,23.1,
21.95,21.69,0.0,25.42,23.53,19.56,21.76,0.0,0.0,0.0,18.64,0.0,24.37,23.41,0.0,0.0,27.25,0.0,0.0,0.0,23.95,24.07,0.0,0.0,0.0,27.21,0.0,0.0,22.25,0.0,22.14,23.78,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,20.64,0.0,22.74,0.0,
21.95,25.98,0.0,22.14,21.13,0.0,0.0,0.0,20.03,23.47,21.58,0.0,0.0,0.0,0.0,18.55,0.0,0.0,21.16,24.85,21.28,0.0,0.0,19.13,23.23,25.33,23.7,0.0,0.0,0.0,21.16,0.0,22.76,0.0,0.0,0.0,23.4,23.52,20.49,23.13,0.0,21.21,0.0,21.59,19.81,22.94,21.94,0.0,22.25,0.0,
22.99,0.0,21.48,0.0,0.0,23.75,0.0,22.68,24.88,0.0,0.0,21.16,26.67,0.0,20.77,21.86,18.71,0.0,24.67,19.92,0.0,22.44,0.0,21.57,23.75,21.83,0.0,0.0,0.0,24.0,27.29,22.5,20.69,25.59,0.0,21.53,25.11,23.96,20.28,25.32,26.22,21.57,20.24,0.0,21.8,0.0,0.0,20.41,0.0,0.0,
0.0,0.0,20.87,0.0,20.5,24.63,0.0,21.85,0.0,20.82,0.0,0.0,0.0,22.78,18.03,21.2,0.0,0.0,0.0,0.0,22.52,23.04,0.0,0.0,23.72,21.18,20.07,23.1,0.0,21.89,26.41,0.0,0.0,0.0,22.31,21.03,0.0,0.0,23.5,22.63,26.24,22.59,0.0,24.85,25.76,0.0,0.0,23.5,23.99,21.8,
0.0,0.0,0.0,0.0,0.0,22.34,0.0,22.41,0.0,21.46,23.59,0.0,21.53,0.0,26.42,0.0,26.58,23.07,0.0,0.0,20.1,0.0,0.0,0.0,19.22,0.0,23.09,0.0,0.0,23.1,0.0,23.26,21.7,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,24.14,0.0,0.0,0.0,21.33,22.19,0.0,22.07,0.0,
21.34,0.0,0.0,17.23,25.41,0.0,18.89,0.0,22.8,25.53,27.06,0.0,0.0,20.55,0.0,0.0,0.0,0.0,24.84,20.18,21.84,19.27,0.0,24.61,0.0,19.27,0.0,0.0,0.0,0.0,19.9,0.0,0.0,21.95,21.34,0.0,0.0,0.0,0.0,0.0,0.0,24.51,23.01,21.87,23.11,0.0,24.46,0.0,0.0,25.24,
20.86,22.96,0.0,20.14,21.78,0.0,0.0,20.49,22.78,20.89,0.0,22.56,0.0,17.59,0.0,0.0,0.0,0.0,22.91,0.0,21.57,25.58,25.23,20.2,0.0,21.8,0.0,0.0,0.0,22.32,0.0,0.0,0.0,0.0,0.0,21.79,0.0,18.45,0.0,18.59,0.0,0.0,21.75,0.0,24.32,0.0,18.74,0.0,0.0,0.0,
0.0,21.68,25.79,23.55,0.0,24.49,19.96,23.29,22.79,0.0,22.51,0.0,17.93,23.0,0.0,0.0,20.52,23.03,0.0,0.0,21.93,21.52,23.32,0.0,22.47,24.87,22.25,0.0,24.23,0.0,23.61,0.0,0.0,24.43,0.0,21.08,20.09,18.05,21.68,0.0,0.0,0.0,0.0,23.39,0.0,20.67,24.66,24.91,0.0,21.69,
25.05,0.0,19.49,21.62,0.0,17.53,20.85,24.9,21.97,23.42,17.5,0.0,25.67,21.93,19.91,23.02,0.0,24.58,0.0,20.55,0.0,0.0,0.0,0.0,24.89,23.05,23.22,0.0,21.71,0.0,0.0,0.0,19.89,24.35,0.0,0.0,0.0,0.0,0.0,0.0,22.34,0.0,0.0,19.5,18.87,21.29,20.4,21.26,0.0,0.0,
21.96,0.0,0.0,0.0,21.26,0.0,26.36,0.0,0.0,21.71,23.98,24.76,24.15,20.98,0.0,23.27,20.9,18.83,20.46,20.93,0.0,22.12,0.0,0.0,18.94,22.29,0.0,0.0,23.95,21.98,0.0,20.98,0.0,0.0,23.5,0.0,22.55,0.0,0.0,23.26,0.0,0.0,24.69,0.0,18.04,21.63,0.0,0.0,0.0,0.0,
20.61,23.62,0.0,0.0,21.31,0.0,0.0,0.0,0.0,22.79,0.0,0.0,22.45,0.0,22.73,23.1,0.0,0.0,22.98,0.0,0.0,0.0,24.09,22.98,0.0,0.0,22.19,19.74,0.0,22.73,0.0,25.5,27.04,20.47,20.54,24.15,0.0,24.47,0.0,27.03,22.19,0.0,0.0,23.15,0.0,21.84,20.8,0.0,23.0,0.0,
0.0,0.0,17.3,26.42,20.93,23.91,23.51,0.0,0.0,21.93,22.24,0.0,0.0,21.17,0.0,23.19,28.41,0.0,0.0,18.13,0.0,24.73,0.0,0.0,19.82,0.0,23.03,0.0,0.0,0.0,24.02,0.0,22.7,20.78,0.0,25.59,0.0,0.0,21.51,23.93,0.0,19.29,23.33,24.47,0.0,20.93,0.0,0.0,0.0,0.0,
21.81,21.36,0.0,25.31,0.0,24.21,0.0,0.0,0.0,0.0,0.0,21.56,23.99,0.0,0.0,0.0,0.0,0.0,0.0,20.76,0.0,20.48,0.0,0.0,0.0,24.18,23.63,23.07,0.0,0.0,0.0,19.03,0.0,22.58,0.0,0.0,0.0,18.22,24.49,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26,24.87,0.0,
23.71,24.93,20.6,24.04,23.26,0.0,0.0,17.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,24.19,24.58,19.1,0.0,0.0,0.0,23.74,21.25,0.0,25.38,19.94,0.0,24.63,0.0,19.92,20.93,0.0,21.0,20.38,22.51,22.88,0.0,26.02,0.0,0.0,0.0,21.02,23.25,18.84,20.89,24.04,21.78,0.0,0.0,
0.0,0.0,23.24,21.84,24.63,21.74,0.0,0.0,0.0,23.12,0.0,19.03,23.64,0.0,23.72,22.11,21.04,20.55,0.0,17.04,23.05,0.0,21.19,25.07,22.91,24.0,23.26,0.0,18.66,24.63,0.0,25.1,0.0,18.8,0.0,21.61,0.0,0.0,21.66,24.73,19.8,0.0,0.0,23.27,20.58,21.85,21.6,0.0,0.0,0.0,
20.61,0.0,22.92,0.0,0.0,0.0,22.73,23.13,24.6,0.0,26.17,20.9,0.0,0.0,0.0,22.93,22.6,23.12,0.0,22.45,0.0,23.16,0.0,21.36,0.0,0.0,22.18,0.0,23.6,23.09,0.0,27.3,22.67,0.0,0.0,0.0,0.0,23.62,20.47,0.0,0.0,0.0,0.0,0.0,23.27,19.4,0.0,0.0,22.51,0.0,
0.0,0.0,0.0,18.74,22.71,0.0,0.0,23.34,0.0,0.0,27.71,0.0,18.79,21.08,19.67,22.66,21.52,0.0,0.0,0.0,22.01,0.0,0.0,25.12,22.68,0.0,0.0,0.0,23.18,22.27,0.0,20.64,0.0,0.0,0.0,0.0,20.89,0.0,24.66,0.0,23.7,22.5,24.13,0.0,21.61,25.22,22.42,22.42,23.01,24.07,
0.0,0.0,23.06,26.93,0.0,0.0,0.0,23.15,0.0,18.65,21.3,23.92,23.6,23.92,18.37,0.0,19.19,27.67,24.52,0.0,22.1,0.0,0.0,0.0,23.11,25.09,0.0,0.0,23.92,22.04,26.71,0.0,23.35,0.0,23.65,0.0,0.0,20.61,0.0,23.22,0.0,0.0,19.7,0.0,0.0,0.0,22.3,0.0,0.0,0.0,
22.42,26.46,0.0,0.0,0.0,0.0,20.13,0.0,24.4,0.0,0.0,0.0,0.0,0.0,20.21,0.0,21.0,0.0,0.0,22.87,0.0,20.85,23.47,19.92,18.7,23.45,0.0,0.0,20.79,23.45,24.1,21.86,20.76,20.99,21.87,20.87,0.0,23.02,0.0,18.73,0.0,0.0,0.0,19.29,0.0,0.0,20.42,0.0,20.2,21.36,
0.0,0.0,24.04,25.93,0.0,20.83,24.46,19.7,20.97,0.0,23.08,0.0,0.0,0.0,24.16,26.82,0.0,0.0,0.0,0.0,0.0,19.78,0.0,21.42,24.95,0.0,0.0,19.59,0.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,23.55,0.0,21.91,0.0,0.0,25.64,0.0,0.0,14.81,0.0,0.0,0.0,24.88,
18.99,0.0,0.0,23.41,0.0,24.11,21.46,0.0,24.17,0.0,20.11,20.94,20.42,20.81,21.64,0.0,22.07,20.48,0.0,0.0,0.0,0.0,24.88,22.73,0.0,23.0,0.0,0.0,18.31,22.14,25.55,0.0,0.0,25.84,0.0,0.0,0.0,25.49,0.0,22.08,0.0,0.0,23.36,23.78,0.0,0.0,0.0,0.0,21.11,0.0,
25.87,18.61,19.04,0.0,0.0,20.53,0.0,26.71,25.65,21.29,0.0,0.0,21.89,25.92,18.52,20.55,0.0,0.0,21.44,24.08,24.5,23.59,0.0,17.42,23.77,0.0,0.0,21.11,25.4,22.07,23.36,0.0,23.47,19.83,0.0,0.0,22.61,0.0,0.0,0.0,26.31,23.61,21.89,0.0,19.89,23.2,27.17,20.08,0.0,0.0,
23.08,0.0,24.5,23.49,0.0,19.07,23.18,0.0,23.09,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,22.75,0.0,22.03,22.12,21.27,22.37,0.0,0.0,0.0,0.0,0.0,23.07,21.41,23.05,0.0,0.0,25.95,0.0,0.0,24.52,0.0,0.0,0.0,0.0,19.93,20.29,0.0,23.64,0.0,0.0,0.0,25.26,
22.48,22.89,24.43,0.0,0.0,0.0,0.0,19.41,0.0,0.0,22.81,0.0,0.0,24.82,0.0,0.0,0.0,0.0,18.57,0.0,22.64,23.63,26.81,21.58,22.09,28.52,23.52,0.0,26.02,24.41,0.0,0.0,0.0,0.0,0.0,18.65,20.44,23.54,18.89,22.87,0.0,0.0,0.0,0.0,24.98,22.08,0.0,23.26,0.0,0.0,
20.33,20.41,0.0,20.4,0.0,22.44,0.0,23.95,0.0,22.67,21.23,23.75,0.0,0.0,23.56,20.26,0.0,0.0,21.74,0.0,0.0,20.28,26.09,0.0,21.11,0.0,24.72,0.0,21.59,24.17,21.85,26.67,0.0,0.0,18.84,0.0,0.0,0.0,22.72,0.0,0.0,0.0,0.0,21.48,22.92,22.61,22.44,0.0,0.0,22.12,
24.57,0.0,19.44,22.77,24.2,0.0,0.0,0.0,0.0,23.41,21.53,0.0,21.14,24.93,0.0,19.94,26.29,21.34,0.0,0.0,23.75,0.0,16.04,20.05,0.0,21.59,21.71,0.0,21.83,0.0,24.17,19.38,0.0,0.0,20.92,0.0,0.0,27.56,20.97,19.85,21.7,21.44,0.0,0.0,0.0,22.49,24.03,0.0,0.0,23.46,
15.87,0.0,18.06,26.21,0.0,23.55,0.0,0.0,20.6,0.0,19.56,21.65,27.29,22.27,0.0,0.0,19.7,27.17,26.61,0.0,0.0,0.0,19.71,0.0,0.0,0.0,22.86,0.0,25.32,23.71,16.66,23.67,26.62,0.0,0.0,0.0,24.78,0.0,24.68,23.18,21.52,21.79,18.55,0.0,24.35,21.71,21.98,20.02,25.32,26.53,
0.0,25.01,22.19,21.85,0.0,22.38,27.62,20.18,21.53,17.08,24.09,19.11,22.24,21.66,0.0,25.06,20.34,0.0,0.0,24.59,0.0,20.84,24.35,0.0,0.0,21.32,0.0,20.77,0.0,21.55,0.0,0.0,0.0,20.89,0.0,24.89,21.45,19.79,0.0,17.01,0.0,23.63,25.34,0.0,21.0,0.0,0.0,0.0,0.0,0.0,
21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,22.22,21.05,26.9,0.0,19.64,20.0,22.48,22.02,0.0,19.49,0.0,22.33,0.0,0.0,0.0,25.83,19.18,24.24,0.0,0.0,23.05,19.94,26.59,0.0,22.94,20.97,24.25,22.59,22.07,0.0,27.18,0.0,0.0,25.66,0.0,21.02,22.9,20.83,0.0,0.0,21.23,
20.32,20.9,0.0,20.07,22.38,0.0,23.15,20.64,23.28,23.44,27.71,22.08,0.0,26.36,21.24,0.0,22.82,0.0,19.6,0.0,0.0,24.93,0.0,18.83,24.5,0.0,22.99,0.0,0.0,0.0,23.62,23.47,0.0,21.19,24.53,0.0,22.08,21.2,19.67,0.0,0.0,21.01,0.0,0.0,0.0,0.0,24.51,0.0,0.0,0.0,
#MATRIX OF AVAILABILITY (ROWS STORES - COLUMNS PRODUCTS)
0,20,39,0,0,40,0,36,0,0,0,0,3,48,44,31,0,17,0,0,35,47,7,0,0,41,34,0,24,2,0,34,0,41,0,0,13,28,0,0,26,47,2,0,12,0,29,19,29,0,
1,0,0,0,6,36,42,0,0,3,47,10,14,27,0,0,50,0,36,0,19,0,0,0,0,11,0,16,10,31,0,23,0,36,16,0,10,0,9,0,0,26,0,0,25,26,43,0,13,26,
45,0,0,19,26,50,0,22,35,26,0,0,4,26,42,0,0,30,0,0,0,0,32,0,0,41,0,5,44,45,0,0,0,0,0,26,0,17,0,35,23,0,37,0,14,33,39,19,17,0,
0,0,0,0,0,0,0,0,22,2,40,0,0,44,0,22,0,1,37,0,48,0,0,48,0,0,30,7,3,22,46,21,15,0,23,1,0,21,50,39,0,22,0,4,27,0,41,15,0,0,
41,38,45,27,0,47,16,0,33,0,0,31,12,13,44,0,46,1,40,22,0,0,15,0,0,0,33,0,0,41,17,0,16,0,0,38,0,7,0,2,0,0,20,0,1,28,5,34,0,42,
37,29,17,44,0,49,35,40,4,38,0,0,40,0,0,0,28,21,40,13,34,0,0,17,45,0,36,16,0,8,0,0,0,0,9,0,0,0,0,27,47,0,0,0,0,13,34,44,40,27,
0,32,22,20,37,0,33,0,0,0,0,0,40,50,4,38,0,0,10,1,13,38,4,0,0,10,0,0,47,28,0,32,12,0,9,14,0,19,0,4,0,0,32,8,6,2,38,3,43,0,
17,0,14,13,0,0,0,10,18,3,43,0,0,0,0,0,44,0,0,0,28,40,0,40,15,0,6,34,0,0,13,32,0,0,44,0,0,0,21,0,0,0,23,45,24,0,0,0,8,31,
37,50,40,3,15,7,29,0,48,27,24,30,0,13,40,48,0,22,34,0,0,0,3,37,0,19,8,0,0,0,1,0,29,0,9,0,17,22,0,0,0,0,0,15,49,0,39,15,42,29,
0,0,40,13,19,11,0,48,0,47,0,0,0,0,0,0,50,0,22,44,14,6,16,0,0,0,28,45,0,0,18,0,0,33,0,0,0,0,0,0,0,0,0,0,0,29,34,50,49,0,
0,24,12,0,0,0,0,5,23,2,10,0,9,20,0,12,0,0,0,0,0,0,0,28,36,0,0,0,48,41,8,26,0,0,0,0,0,49,0,2,29,0,46,0,0,0,41,35,8,7,
12,42,0,15,0,48,42,0,29,0,34,8,9,0,40,0,23,0,39,37,2,0,32,0,18,0,0,0,41,0,25,0,48,0,0,29,40,0,0,33,0,19,6,0,16,30,0,9,8,24,
0,30,0,0,35,49,0,11,0,0,0,13,10,0,0,0,0,4,0,0,45,0,49,6,21,29,42,0,0,36,0,0,0,45,0,8,0,47,0,42,0,28,37,0,0,0,0,0,0,0,
0,19,0,0,45,0,0,33,11,30,0,0,0,0,0,40,17,0,49,0,48,0,34,30,37,0,0,0,36,8,40,0,8,0,43,19,1,0,22,0,0,0,36,0,0,0,19,33,0,0,
0,0,0,12,3,0,0,42,0,46,31,0,0,0,36,0,0,0,11,21,33,5,0,0,10,40,5,0,0,26,0,34,0,0,21,7,0,9,0,18,37,36,0,11,31,0,0,0,23,39,
8,22,0,0,0,17,0,23,0,0,47,0,39,0,0,35,0,19,0,0,26,0,37,8,0,13,0,0,38,0,3,24,40,19,0,0,43,29,30,23,14,0,0,26,0,44,26,28,1,41,
44,0,25,0,10,1,0,26,0,11,0,0,50,38,26,5,12,2,9,47,48,0,5,38,27,0,0,0,48,21,43,5,14,9,39,0,0,0,0,0,11,0,0,0,0,0,0,15,22,29,
0,0,43,47,0,0,23,5,0,0,0,0,17,50,8,22,36,36,50,0,0,0,6,10,0,29,3,10,0,11,0,28,10,0,0,0,18,0,39,46,27,0,50,0,15,14,49,0,15,5,
0,0,0,0,0,47,1,0,0,0,30,0,0,0,4,0,30,0,0,0,4,35,2,38,0,0,0,0,41,33,33,0,0,22,0,0,39,0,34,0,18,0,11,50,0,9,0,0,37,0,
0,0,50,42,0,8,3,40,0,14,0,0,0,15,17,0,17,0,37,0,0,29,0,0,45,29,35,37,0,19,0,0,48,28,20,6,0,0,0,27,0,0,43,23,0,0,0,35,28,0,
0,0,42,1,0,0,17,0,25,46,11,15,47,0,0,0,0,10,0,0,48,27,4,0,16,0,0,32,0,0,0,24,0,0,0,0,0,0,0,0,0,0,19,19,0,45,39,0,48,0,
0,18,0,0,17,0,38,3,24,19,49,36,0,0,0,0,14,41,30,0,0,10,35,40,0,3,43,32,8,4,0,0,17,0,36,0,3,0,22,11,0,0,4,45,14,0,27,6,5,0,
0,0,0,0,0,0,3,31,25,3,0,26,0,29,45,21,15,0,0,22,28,0,31,0,41,23,31,0,6,29,37,0,0,0,0,5,40,46,7,3,0,37,0,36,0,0,29,0,37,9,
0,0,0,0,5,0,26,0,0,48,0,0,44,0,0,11,20,0,4,36,41,47,20,0,29,0,22,27,24,0,0,26,11,4,17,0,48,2,0,0,21,0,0,0,7,0,46,4,38,4,
41,0,0,0,4,0,0,39,0,0,38,35,47,0,21,0,14,0,0,0,0,0,0,47,5,0,33,42,10,49,20,0,0,16,0,0,15,0,5,0,0,19,9,28,45,12,32,29,0,30,
27,0,0,28,12,47,0,0,14,5,41,37,32,0,0,27,35,20,24,33,0,0,0,31,36,46,49,0,21,0,32,9,0,0,32,0,0,0,2,14,10,0,0,5,0,15,17,3,0,0,
31,4,0,0,5,16,0,4,0,10,41,38,15,0,43,15,7,0,17,29,0,16,42,2,0,2,0,0,22,38,0,0,13,21,44,0,22,0,44,44,0,24,0,0,0,0,41,0,0,32,
0,14,0,0,0,32,0,37,0,0,29,0,17,8,0,37,0,0,0,12,6,0,0,0,0,0,0,0,24,0,8,0,0,9,29,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,
26,26,44,0,0,14,17,23,0,45,0,39,39,0,0,15,0,0,13,0,42,3,12,0,17,27,30,0,4,22,40,36,28,0,10,31,50,2,3,0,0,2,0,0,0,46,0,10,44,25,
45,3,12,29,0,8,22,41,0,0,41,0,0,0,0,2,0,0,0,23,22,36,0,0,1,34,36,0,0,24,0,47,31,0,0,13,0,3,40,0,14,25,24,0,0,0,0,0,33,0,
0,0,0,32,42,0,0,0,27,0,0,0,0,14,0,31,12,7,21,0,10,25,33,16,45,46,0,0,0,0,42,3,0,25,0,0,0,0,31,5,0,17,0,44,33,47,22,13,0,0,
31,49,0,8,1,43,0,26,19,12,3,0,0,8,20,1,37,24,0,0,0,0,0,0,45,28,0,0,6,14,38,49,0,47,44,17,9,0,10,0,10,0,12,22,0,0,37,16,30,5,
41,8,0,0,5,0,3,25,0,0,29,0,21,21,0,44,32,0,1,0,0,0,0,0,0,0,0,0,5,41,27,0,17,0,19,39,0,0,5,47,0,36,0,0,0,0,21,0,35,19,
15,17,1,0,3,0,0,0,0,0,26,36,0,17,36,40,0,0,0,27,0,0,20,0,2,12,0,14,28,47,0,0,0,0,0,0,29,23,10,0,0,0,0,0,0,0,6,1,0,0,
0,0,0,8,43,19,21,37,32,11,0,8,0,12,16,0,20,4,0,24,0,0,0,36,37,41,0,0,0,0,0,14,0,19,39,12,0,0,8,26,0,0,0,0,0,0,21,5,27,50,
6,0,5,0,0,0,25,0,0,0,0,10,0,0,49,0,0,18,46,0,48,21,15,16,37,0,0,0,0,0,0,0,0,0,10,3,43,46,0,0,45,0,0,0,48,36,42,0,0,0,
21,43,0,42,0,0,0,0,17,12,45,10,5,12,14,22,0,0,0,1,0,13,0,24,0,0,0,0,0,0,42,17,35,4,0,0,0,0,33,0,0,43,48,6,0,0,31,11,0,0,
32,0,31,6,0,0,37,37,0,0,25,7,29,0,47,0,0,46,0,0,6,0,38,3,32,33,47,0,0,0,0,0,0,35,3,13,0,0,0,0,16,13,0,0,0,46,0,46,0,26,
0,44,0,39,9,0,0,0,0,0,29,0,0,0,13,0,9,0,26,27,4,8,0,0,4,45,0,0,0,18,0,10,26,36,0,0,0,0,0,0,0,0,0,0,27,3,0,45,20,0,
0,0,0,24,0,5,0,0,0,44,0,0,0,0,38,32,48,0,0,10,0,0,0,24,0,0,0,42,0,1,21,0,42,39,26,0,0,40,0,0,0,23,0,0,0,38,0,0,10,0,
0,0,13,26,0,29,0,30,0,25,0,38,0,0,0,0,0,0,0,0,44,0,0,0,39,12,0,41,0,40,0,0,0,0,49,0,40,42,44,0,15,0,8,45,0,38,0,0,11,0,
0,0,0,43,36,0,0,0,47,0,49,36,0,0,0,26,0,0,1,0,0,0,0,4,0,16,0,0,16,0,0,17,20,11,6,13,0,0,0,0,38,27,0,5,8,0,13,29,0,1,
0,12,47,37,48,0,24,47,0,44,0,0,0,33,0,0,23,19,0,0,10,31,0,0,8,0,19,0,2,0,0,0,0,0,0,14,0,27,0,11,0,0,0,24,2,0,0,22,46,0,
18,0,0,13,0,0,0,20,9,35,18,0,25,0,44,0,28,38,12,0,46,0,0,18,0,8,0,0,1,0,0,0,0,0,0,0,0,10,7,0,0,0,4,10,26,33,2,5,0,18,
25,43,0,17,5,0,9,0,36,0,0,32,0,0,0,6,4,10,0,9,3,7,0,0,0,50,0,0,0,44,0,0,0,3,0,0,0,0,0,5,0,0,23,0,17,17,0,0,0,40,
0,11,42,0,0,0,18,11,20,0,0,21,48,0,20,0,0,0,0,20,24,17,10,0,5,48,7,22,0,0,0,6,22,23,37,0,0,16,25,0,19,0,42,0,39,18,41,28,0,40,
0,0,0,0,0,26,22,3,7,20,0,8,0,0,34,0,0,10,0,44,0,0,44,14,37,0,46,0,0,0,32,0,37,0,25,0,0,1,0,0,48,44,30,20,25,47,0,0,4,25,
0,0,30,0,12,0,0,0,0,0,0,20,0,33,0,4,30,0,0,0,0,0,16,38,0,29,0,0,21,30,31,11,0,44,0,0,4,0,0,0,12,0,26,27,0,0,27,33,14,0,
3,38,35,37,0,18,0,10,32,0,0,48,0,0,20,48,0,0,0,0,0,2,4,26,12,2,27,0,33,0,15,0,3,32,0,33,0,0,0,0,19,12,0,0,26,0,0,34,15,0,
0,0,0,0,0,44,5,0,0,0,33,46,19,0,0,0,47,0,0,0,1,0,40,0,0,0,12,0,0,0,0,39,18,30,0,0,41,0,39,0,0,0,0,30,0,34,0,45,23,0,
0,32,36,0,43,0,0,0,0,25,6,47,23,25,0,0,13,46,0,12,0,0,0,12,0,0,0,39,0,0,34,39,0,5,0,25,50,48,0,0,28,0,31,0,25,20,8,14,4,50,
46,3,25,43,0,0,42,0,0,45,0,49,14,35,0,0,38,0,7,0,0,0,18,22,28,0,0,13,33,28,34,8,0,50,0,0,0,20,0,1,0,29,14,0,14,0,0,23,27,0,
46,1,7,0,30,47,44,0,37,0,12,0,0,0,0,0,0,0,36,43,27,45,0,0,0,12,13,9,20,0,0,0,39,0,0,0,35,40,0,0,0,13,3,13,0,0,25,1,15,0,
0,15,0,0,0,0,0,0,32,0,0,16,0,38,13,0,0,45,0,10,0,0,0,0,27,0,0,13,0,36,0,0,22,34,0,0,0,0,3,44,0,28,0,24,28,0,0,30,0,0,
34,0,0,0,0,27,6,41,0,0,43,0,18,0,30,8,0,0,0,24,25,0,0,0,0,25,12,33,0,0,0,13,0,7,0,0,0,0,36,33,26,44,13,0,3,0,0,0,34,0,
12,0,0,39,0,0,0,0,48,0,0,47,0,33,0,19,0,0,28,0,7,0,9,0,43,0,44,0,49,2,0,0,0,18,0,27,42,4,31,45,0,0,46,0,29,0,0,31,19,35,
0,5,0,26,15,38,29,32,0,31,0,0,0,42,30,0,45,0,0,0,0,0,33,0,0,0,21,35,30,0,0,0,12,0,7,0,0,16,40,11,0,30,0,0,0,24,47,0,0,30,
3,0,0,28,9,0,0,4,28,11,38,36,0,33,39,0,0,50,0,0,37,33,14,0,14,0,0,36,0,29,34,0,26,8,34,0,0,0,28,31,40,0,0,0,41,13,7,7,0,2,
0,0,48,0,0,7,0,0,0,0,15,18,30,0,0,0,0,0,50,0,0,23,0,11,48,22,0,3,0,0,0,8,16,20,48,0,0,0,20,0,0,0,26,0,0,0,0,36,8,0,
24,27,0,11,0,0,16,27,15,38,0,0,23,0,18,0,44,36,0,50,0,0,0,0,37,44,0,0,47,15,0,0,0,0,45,0,20,0,6,24,0,0,34,0,15,0,0,15,25,0,
0,5,0,6,0,0,0,21,0,41,1,0,0,48,21,0,0,0,0,13,44,0,44,33,21,0,43,0,0,11,0,47,0,19,47,0,16,0,0,0,3,0,0,0,46,6,0,36,0,0,
0,0,0,0,0,1,0,14,8,0,29,0,24,0,13,11,0,0,16,0,0,0,50,20,0,0,36,0,19,41,12,0,0,3,47,46,8,0,49,11,7,0,0,0,13,31,25,0,0,12,
0,18,1,9,37,0,40,0,29,0,0,0,24,6,0,0,0,50,0,0,0,27,0,0,38,0,0,28,0,0,19,0,34,0,0,14,1,44,20,0,0,0,31,0,0,0,0,1,11,0,
33,0,17,2,34,0,49,0,0,14,15,29,0,0,0,0,44,20,0,2,32,38,48,0,0,26,8,0,0,17,29,30,0,24,14,0,47,0,0,0,0,0,3,0,30,44,0,4,0,0,
0,0,0,0,0,0,17,26,0,18,0,6,0,0,0,38,21,6,41,0,46,0,40,0,24,50,0,27,3,45,0,37,0,0,10,46,36,0,24,47,0,0,0,0,16,0,0,0,31,33,
0,0,0,0,8,49,0,0,12,34,15,0,37,0,43,7,14,8,0,0,0,0,30,0,50,0,4,0,3,0,0,49,32,0,0,0,0,0,24,0,0,0,2,14,0,21,0,0,46,13,
16,49,45,0,34,46,0,0,27,0,26,0,29,24,35,45,19,27,13,28,0,0,12,12,0,0,40,0,0,0,4,0,0,7,23,29,4,49,27,16,20,0,7,44,0,0,17,35,46,18,
0,13,0,0,0,14,0,9,50,21,0,22,3,0,4,4,31,18,0,11,0,33,0,0,25,39,13,0,0,0,0,0,0,0,0,0,0,40,45,0,0,39,46,9,32,41,41,15,39,44,
